Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Biogenic organic compounds, fA=0.99
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
76	8.1E-2	7.8E-4	5.9E-5	1.6E-3	8.6E-4
77	7.9E-2	7.7E-4	5.8E-5	1.6E-3	8.5E-4
78	7.8E-2	7.6E-4	5.6E-5	1.6E-3	8.3E-4
79	7.6E-2	7.4E-4	5.5E-5	1.5E-3	8.2E-4
80	7.5E-2	7.3E-4	5.4E-5	1.5E-3	8.0E-4
81	7.4E-2	7.1E-4	5.3E-5	1.5E-3	7.9E-4
82	7.3E-2	7.0E-4	5.2E-5	1.4E-3	7.7E-4
83	7.1E-2	6.9E-4	5.1E-5	1.4E-3	7.6E-4
84	7.0E-2	6.7E-4	5.0E-5	1.4E-3	7.5E-4
85	6.9E-2	6.6E-4	4.9E-5	1.4E-3	7.3E-4
86	6.8E-2	6.5E-4	4.9E-5	1.4E-3	7.2E-4
87	6.6E-2	6.4E-4	4.8E-5	1.3E-3	7.1E-4
88	6.5E-2	6.3E-4	4.7E-5	1.3E-3	7.0E-4
89	6.4E-2	6.2E-4	4.6E-5	1.3E-3	6.8E-4
90	6.3E-2	6.0E-4	4.5E-5	1.3E-3	6.7E-4
91	6.2E-2	5.9E-4	4.4E-5	1.2E-3	6.6E-4
92	6.1E-2	5.8E-4	4.3E-5	1.2E-3	6.5E-4
93	6.0E-2	5.7E-4	4.3E-5	1.2E-3	6.4E-4
94	5.9E-2	5.6E-4	4.2E-5	1.2E-3	6.3E-4
95	5.8E-2	5.5E-4	4.1E-5	1.2E-3	6.1E-4
96	5.7E-2	5.4E-4	4.0E-5	1.1E-3	6.0E-4
97	5.6E-2	5.3E-4	4.0E-5	1.1E-3	5.9E-4
98	5.5E-2	5.2E-4	3.9E-5	1.1E-3	5.8E-4
99	5.4E-2	5.1E-4	3.8E-5	1.1E-3	5.7E-4
100	5.3E-2	5.0E-4	3.8E-5	1.1E-3	5.6E-4
110	4.5E-2	4.2E-4	3.2E-5	8.9E-4	4.7E-4
120	3.8E-2	3.5E-4	2.6E-5	7.5E-4	4.0E-4
130	3.2E-2	3.0E-4	2.2E-5	6.3E-4	3.4E-4
140	2.7E-2	2.5E-4	1.9E-5	5.3E-4	2.8E-4
150	2.2E-2	2.1E-4	1.6E-5	4.5E-4	2.4E-4
160	1.9E-2	1.8E-4	1.3E-5	3.8E-4	2.0E-4
170	1.6E-2	1.5E-4	1.1E-5	3.2E-4	1.7E-4
180	1.3E-2	1.3E-4	9.3E-6	2.7E-4	1.4E-4
190	1.1E-2	1.1E-4	7.9E-6	2.3E-4	1.2E-4
200	9.6E-3	8.9E-5	6.6E-6	1.9E-4	1.0E-4
210	8.1E-3	7.5E-5	5.6E-6	1.6E-4	8.6E-5
220	6.9E-3	6.3E-5	4.7E-6	1.4E-4	7.2E-5
230	5.8E-3	5.3E-5	3.9E-6	1.2E-4	6.1E-5
240	5.0E-3	4.5E-5	3.3E-6	9.8E-5	5.2E-5
250	4.2E-3	3.8E-5	2.8E-6	8.4E-5	4.4E-5
260	3.6E-3	3.2E-5	2.4E-6	7.1E-5	3.7E-5
270	3.1E-3	2.7E-5	2.0E-6	6.1E-5	3.2E-5
280	2.6E-3	2.2E-5	1.7E-6	5.2E-5	2.7E-5
290	2.2E-3	1.9E-5	1.4E-6	4.4E-5	2.3E-5
300	1.9E-3	1.6E-5	1.2E-6	3.8E-5	2.0E-5
310	1.7E-3	1.3E-5	1.0E-6	3.3E-5	1.7E-5
320	1.4E-3	1.1E-5	8.5E-7	2.8E-5	1.5E-5
330	1.2E-3	9.6E-6	7.1E-7	2.4E-5	1.3E-5
340	1.1E-3	8.1E-6	6.0E-7	2.1E-5	1.1E-5
350	9.4E-4	6.9E-6	5.1E-7	1.8E-5	9.4E-6
360	8.3E-4	5.8E-6	4.3E-7	1.6E-5	8.2E-6
365	7.8E-4	5.3E-6	4.0E-7	1.5E-5	7.6E-6
370	7.3E-4	4.9E-6	3.7E-7	1.4E-5	7.2E-6
380	6.5E-4	4.2E-6	3.1E-7	1.2E-5	6.3E-6
390	5.8E-4	3.5E-6	2.6E-7	1.1E-5	5.6E-6
400	5.2E-4	3.0E-6	2.2E-7	9.9E-6	4.9E-6
410	4.7E-4	2.6E-6	1.9E-7	8.9E-6	4.4E-6
420	4.2E-4	2.2E-6	1.6E-7	8.0E-6	4.0E-6
430	3.9E-4	1.9E-6	1.4E-7	7.3E-6	3.6E-6
440	3.5E-4	1.6E-6	1.2E-7	6.7E-6	3.2E-6
450	3.3E-4	1.4E-6	1.0E-7	6.1E-6	3.0E-6
460	3.0E-4	1.2E-6	8.8E-8	5.6E-6	2.7E-6
470	2.8E-4	1.0E-6	7.6E-8	5.2E-6	2.5E-6
480	2.7E-4	9.0E-7	6.6E-8	4.9E-6	2.3E-6
490	2.5E-4	7.8E-7	5.8E-8	4.6E-6	2.2E-6
500	2.4E-4	6.8E-7	5.1E-8	4.3E-6	2.0E-6
510	2.2E-4	6.0E-7	4.5E-8	4.1E-6	1.9E-6
520	2.1E-4	5.3E-7	3.9E-8	3.9E-6	1.8E-6
530	2.0E-4	4.7E-7	3.5E-8	3.7E-6	1.7E-6
540	2.0E-4	4.2E-7	3.1E-8	3.6E-6	1.7E-6
550	1.9E-4	3.8E-7	2.8E-8	3.4E-6	1.6E-6
560	1.8E-4	3.4E-7	2.5E-8	3.3E-6	1.5E-6
570	1.8E-4	3.1E-7	2.3E-8	3.2E-6	1.5E-6
580	1.7E-4	2.9E-7	2.1E-8	3.1E-6	1.4E-6
590	1.6E-4	2.6E-7	1.9E-8	3.0E-6	1.4E-6
600	1.6E-4	2.4E-7	1.8E-8	2.9E-6	1.3E-6
610	1.5E-4	2.3E-7	1.7E-8	2.8E-6	1.3E-6
620	1.5E-4	2.1E-7	1.6E-8	2.7E-6	1.2E-6
630	1.5E-4	2.0E-7	1.5E-8	2.6E-6	1.2E-6
640	1.4E-4	1.9E-7	1.4E-8	2.6E-6	1.2E-6
650	1.4E-4	1.8E-7	1.3E-8	2.5E-6	1.1E-6
660	1.4E-4	1.7E-7	1.2E-8	2.4E-6	1.1E-6
670	1.3E-4	1.6E-7	1.2E-8	2.4E-6	1.1E-6
680	1.3E-4	1.6E-7	1.1E-8	2.3E-6	1.1E-6
690	1.3E-4	1.5E-7	1.1E-8	2.3E-6	1.0E-6
700	1.2E-4	1.4E-7	1.0E-8	2.2E-6	1.0E-6
710	1.2E-4	1.4E-7	1.0E-8	2.2E-6	9.8E-7
720	1.2E-4	1.3E-7	9.8E-9	2.1E-6	9.6E-7
730	1.2E-4	1.3E-7	9.5E-9	2.1E-6	9.4E-7
740	1.1E-4	1.3E-7	9.2E-9	2.0E-6	9.2E-7
750	1.1E-4	1.2E-7	8.9E-9	2.0E-6	9.0E-7
760	1.1E-4	1.2E-7	8.7E-9	2.0E-6	8.8E-7
770	1.1E-4	1.2E-7	8.4E-9	1.9E-6	8.6E-7
780	1.0E-4	1.1E-7	8.2E-9	1.9E-6	8.4E-7
790	1.0E-4	1.1E-7	8.0E-9	1.8E-6	8.3E-7
800	1.0E-4	1.1E-7	7.8E-9	1.8E-6	8.1E-7
810	9.8E-5	1.0E-7	7.6E-9	1.8E-6	7.9E-7
820	9.6E-5	1.0E-7	7.4E-9	1.7E-6	7.8E-7
830	9.4E-5	1.0E-7	7.3E-9	1.7E-6	7.6E-7
840	9.2E-5	9.7E-8	7.1E-9	1.6E-6	7.4E-7
850	9.0E-5	9.5E-8	6.9E-9	1.6E-6	7.3E-7
860	8.8E-5	9.3E-8	6.8E-9	1.6E-6	7.1E-7
870	8.6E-5	9.1E-8	6.6E-9	1.5E-6	7.0E-7
880	8.5E-5	8.9E-8	6.5E-9	1.5E-6	6.9E-7
890	8.3E-5	8.7E-8	6.4E-9	1.5E-6	6.7E-7
900	8.1E-5	8.5E-8	6.2E-9	1.5E-6	6.6E-7
910	8.0E-5	8.4E-8	6.1E-9	1.4E-6	6.4E-7
920	7.8E-5	8.2E-8	6.0E-9	1.4E-6	6.3E-7
930	7.6E-5	8.0E-8	5.8E-9	1.4E-6	6.2E-7
940	7.5E-5	7.8E-8	5.7E-9	1.3E-6	6.1E-7
950	7.3E-5	7.7E-8	5.6E-9	1.3E-6	5.9E-7
960	7.2E-5	7.5E-8	5.5E-9	1.3E-6	5.8E-7
970	7.0E-5	7.4E-8	5.4E-9	1.3E-6	5.7E-7
980	6.9E-5	7.2E-8	5.3E-9	1.2E-6	5.6E-7
990	6.8E-5	7.1E-8	5.2E-9	1.2E-6	5.5E-7
1000	6.6E-5	6.9E-8	5.0E-9	1.2E-6	5.4E-7
1010	6.5E-5	6.8E-8	4.9E-9	1.2E-6	5.2E-7
1020	6.3E-5	6.6E-8	4.8E-9	1.1E-6	5.1E-7
1030	6.2E-5	6.5E-8	4.7E-9	1.1E-6	5.0E-7
1040	6.1E-5	6.4E-8	4.6E-9	1.1E-6	4.9E-7
1050	6.0E-5	6.2E-8	4.6E-9	1.1E-6	4.8E-7
1060	5.8E-5	6.1E-8	4.5E-9	1.0E-6	4.7E-7
1070	5.7E-5	6.0E-8	4.4E-9	1.0E-6	4.6E-7
1080	5.6E-5	5.9E-8	4.3E-9	1.0E-6	4.5E-7
1090	5.5E-5	5.7E-8	4.2E-9	9.9E-7	4.4E-7
1095	5.4E-5	5.7E-8	4.1E-9	9.8E-7	4.4E-7
1100	5.4E-5	5.6E-8	4.1E-9	9.7E-7	4.4E-7
1200	4.4E-5	4.6E-8	3.3E-9	7.9E-7	3.6E-7
1300	3.6E-5	3.7E-8	2.7E-9	6.4E-7	2.9E-7
1400	2.9E-5	3.0E-8	2.2E-9	5.2E-7	2.4E-7
1500	2.4E-5	2.5E-8	1.8E-9	4.2E-7	1.9E-7
1600	1.9E-5	2.0E-8	1.5E-9	3.5E-7	1.6E-7
1700	1.6E-5	1.6E-8	1.2E-9	2.8E-7	1.3E-7
1800	1.3E-5	1.3E-8	9.8E-10	2.3E-7	1.0E-7
1900	1.0E-5	1.1E-8	7.9E-10	1.9E-7	8.4E-8
2000	8.5E-6	8.9E-9	6.5E-10	1.5E-7	6.9E-8
2100	6.9E-6	7.2E-9	5.3E-10	1.2E-7	5.6E-8
2200	5.6E-6	5.9E-9	4.3E-10	1.0E-7	4.6E-8
2300	4.6E-6	4.8E-9	3.5E-10	8.2E-8	3.7E-8
2400	3.7E-6	3.9E-9	2.8E-10	6.7E-8	3.0E-8
2500	3.0E-6	3.2E-9	2.3E-10	5.5E-8	2.5E-8
2600	2.5E-6	2.6E-9	1.9E-10	4.4E-8	2.0E-8
2700	2.0E-6	2.1E-9	1.5E-10	3.6E-8	1.6E-8
2800	1.6E-6	1.7E-9	1.3E-10	2.9E-8	1.3E-8
2900	1.3E-6	1.4E-9	1.0E-10	2.4E-8	1.1E-8
3000	1.1E-6	1.1E-9	-	1.9E-8	8.8E-9
3100	8.9E-7	9.3E-10	-	1.6E-8	7.2E-9
3200	7.2E-7	7.6E-10	-	1.3E-8	5.9E-9
3300	5.9E-7	6.2E-10	-	1.0E-8	4.8E-9
3400	4.8E-7	5.0E-10	-	8.6E-9	3.9E-9
3500	3.9E-7	4.1E-10	-	7.0E-9	3.2E-9
3600	3.2E-7	3.3E-10	-	5.7E-9	2.6E-9
3650	2.9E-7	3.0E-10	-	5.1E-9	2.3E-9
4000	1.4E-7	1.5E-10	-	2.5E-9	1.1E-9
5000	1.8E-8	-	-	3.2E-10	1.5E-10
6000	2.3E-9	-	-	-	-
7000	3.0E-10	-	-	-	-
