Radionuclide	I-131
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
28	9.0E-3	3.3E-5	1.5E-5	3.1E-5	6.3E-3	2.4E-3	4.9E-5
29	8.2E-3	3.0E-5	1.3E-5	2.8E-5	5.8E-3	2.2E-3	4.5E-5
30	7.5E-3	2.8E-5	1.2E-5	2.6E-5	5.2E-3	2.0E-3	4.2E-5
31	6.8E-3	2.5E-5	1.1E-5	2.4E-5	4.8E-3	1.9E-3	3.8E-5
32	6.2E-3	2.3E-5	9.9E-6	2.1E-5	4.3E-3	1.7E-3	3.5E-5
33	5.7E-3	2.1E-5	9.0E-6	1.9E-5	4.0E-3	1.6E-3	3.2E-5
34	5.2E-3	1.9E-5	8.2E-6	1.8E-5	3.6E-3	1.4E-3	3.0E-5
35	4.7E-3	1.8E-5	7.5E-6	1.6E-5	3.3E-3	1.3E-3	2.7E-5
36	4.3E-3	1.6E-5	6.8E-6	1.5E-5	3.0E-3	1.2E-3	2.5E-5
37	3.9E-3	1.5E-5	6.2E-6	1.3E-5	2.7E-3	1.1E-3	2.3E-5
38	3.6E-3	1.3E-5	5.6E-6	1.2E-5	2.5E-3	1.0E-3	2.1E-5
39	3.3E-3	1.2E-5	5.1E-6	1.1E-5	2.3E-3	9.1E-4	1.9E-5
40	3.0E-3	1.1E-5	4.7E-6	1.0E-5	2.1E-3	8.4E-4	1.8E-5
41	2.7E-3	1.0E-5	4.2E-6	9.3E-6	1.9E-3	7.7E-4	1.6E-5
42	2.5E-3	9.3E-6	3.9E-6	8.5E-6	1.7E-3	7.0E-4	1.5E-5
43	2.3E-3	8.5E-6	3.5E-6	7.7E-6	1.6E-3	6.4E-4	1.4E-5
44	2.1E-3	7.8E-6	3.2E-6	7.1E-6	1.4E-3	5.9E-4	1.3E-5
45	1.9E-3	7.1E-6	2.9E-6	6.4E-6	1.3E-3	5.4E-4	1.2E-5
46	1.7E-3	6.5E-6	2.7E-6	5.9E-6	1.2E-3	4.9E-4	1.1E-5
47	1.6E-3	5.9E-6	2.4E-6	5.4E-6	1.1E-3	4.5E-4	9.7E-6
48	1.4E-3	5.4E-6	2.2E-6	4.9E-6	9.8E-4	4.1E-4	8.9E-6
49	1.3E-3	4.9E-6	2.0E-6	4.5E-6	8.9E-4	3.8E-4	8.2E-6
50	1.2E-3	4.5E-6	1.8E-6	4.1E-6	8.1E-4	3.5E-4	7.5E-6
51	1.1E-3	4.1E-6	1.7E-6	3.7E-6	7.4E-4	3.2E-4	6.8E-6
52	9.9E-4	3.7E-6	1.5E-6	3.4E-6	6.7E-4	2.9E-4	6.3E-6
53	9.0E-4	3.4E-6	1.4E-6	3.1E-6	6.1E-4	2.7E-4	5.7E-6
54	8.2E-4	3.1E-6	1.3E-6	2.8E-6	5.6E-4	2.4E-4	5.3E-6
55	7.5E-4	2.8E-6	1.2E-6	2.6E-6	5.1E-4	2.2E-4	4.8E-6
56	6.9E-4	2.6E-6	1.1E-6	2.4E-6	4.6E-4	2.0E-4	4.4E-6
57	6.3E-4	2.4E-6	9.7E-7	2.1E-6	4.2E-4	1.9E-4	4.0E-6
58	5.7E-4	2.2E-6	8.8E-7	2.0E-6	3.8E-4	1.7E-4	3.7E-6
59	5.2E-4	2.0E-6	8.0E-7	1.8E-6	3.5E-4	1.6E-4	3.4E-6
60	4.8E-4	1.8E-6	7.3E-7	1.6E-6	3.2E-4	1.4E-4	3.1E-6
61	4.3E-4	1.6E-6	6.7E-7	1.5E-6	2.9E-4	1.3E-4	2.8E-6
62	4.0E-4	1.5E-6	6.1E-7	1.4E-6	2.6E-4	1.2E-4	2.6E-6
63	3.6E-4	1.4E-6	5.6E-7	1.2E-6	2.4E-4	1.1E-4	2.4E-6
64	3.3E-4	1.2E-6	5.1E-7	1.1E-6	2.2E-4	1.0E-4	2.2E-6
65	3.0E-4	1.1E-6	4.6E-7	1.0E-6	2.0E-4	9.2E-5	2.0E-6
66	2.7E-4	1.0E-6	4.2E-7	9.4E-7	1.8E-4	8.4E-5	1.8E-6
67	2.5E-4	9.5E-7	3.8E-7	8.6E-7	1.7E-4	7.7E-5	1.7E-6
68	2.3E-4	8.7E-7	3.5E-7	7.8E-7	1.5E-4	7.0E-5	1.5E-6
69	2.1E-4	7.9E-7	3.2E-7	7.1E-7	1.4E-4	6.4E-5	1.4E-6
70	1.9E-4	7.2E-7	2.9E-7	6.5E-7	1.3E-4	5.9E-5	1.3E-6
71	1.7E-4	6.6E-7	2.7E-7	5.9E-7	1.1E-4	5.4E-5	1.2E-6
72	1.6E-4	6.0E-7	2.4E-7	5.4E-7	1.0E-4	4.9E-5	1.1E-6
73	1.4E-4	5.5E-7	2.2E-7	4.9E-7	9.5E-5	4.5E-5	9.8E-7
74	1.3E-4	5.0E-7	2.0E-7	4.5E-7	8.6E-5	4.1E-5	9.0E-7
75	1.2E-4	4.6E-7	1.8E-7	4.1E-7	7.9E-5	3.8E-5	8.2E-7
76	1.1E-4	4.2E-7	1.7E-7	3.8E-7	7.2E-5	3.5E-5	7.5E-7
77	1.0E-4	3.8E-7	1.5E-7	3.4E-7	6.5E-5	3.2E-5	6.9E-7
78	9.1E-5	3.5E-7	1.4E-7	3.1E-7	5.9E-5	2.9E-5	6.3E-7
79	8.3E-5	3.2E-7	1.3E-7	2.9E-7	5.4E-5	2.7E-5	5.8E-7
80	7.6E-5	2.9E-7	1.2E-7	2.6E-7	4.9E-5	2.4E-5	5.3E-7
81	6.9E-5	2.6E-7	1.1E-7	2.4E-7	4.5E-5	2.2E-5	4.8E-7
82	6.3E-5	2.4E-7	9.6E-8	2.2E-7	4.1E-5	2.0E-5	4.4E-7
83	5.8E-5	2.2E-7	8.7E-8	2.0E-7	3.7E-5	1.9E-5	4.1E-7
84	5.3E-5	2.0E-7	8.0E-8	1.8E-7	3.4E-5	1.7E-5	3.7E-7
85	4.8E-5	1.8E-7	7.3E-8	1.6E-7	3.1E-5	1.6E-5	3.4E-7
86	4.4E-5	1.7E-7	6.6E-8	1.5E-7	2.8E-5	1.4E-5	3.1E-7
87	4.0E-5	1.5E-7	6.0E-8	1.4E-7	2.6E-5	1.3E-5	2.8E-7
88	3.6E-5	1.4E-7	5.5E-8	1.2E-7	2.3E-5	1.2E-5	2.6E-7
89	3.3E-5	1.3E-7	5.0E-8	1.1E-7	2.1E-5	1.1E-5	2.4E-7
90	3.0E-5	1.2E-7	4.6E-8	1.0E-7	1.9E-5	1.0E-5	2.2E-7
91	2.8E-5	1.1E-7	4.2E-8	9.5E-8	1.8E-5	9.1E-6	2.0E-7
92	2.5E-5	9.6E-8	3.8E-8	8.6E-8	1.6E-5	8.3E-6	1.8E-7
93	2.3E-5	8.8E-8	3.5E-8	7.9E-8	1.5E-5	7.6E-6	1.7E-7
94	2.1E-5	8.0E-8	3.2E-8	7.2E-8	1.3E-5	7.0E-6	1.5E-7
95	1.9E-5	7.3E-8	2.9E-8	6.6E-8	1.2E-5	6.4E-6	1.4E-7
96	1.7E-5	6.7E-8	2.6E-8	6.0E-8	1.1E-5	5.8E-6	1.3E-7
97	1.6E-5	6.1E-8	2.4E-8	5.5E-8	1.0E-5	5.3E-6	1.2E-7
98	1.5E-5	5.5E-8	2.2E-8	5.0E-8	9.2E-6	4.9E-6	1.1E-7
99	1.3E-5	5.1E-8	2.0E-8	4.5E-8	8.4E-6	4.5E-6	9.8E-8
100	1.2E-5	4.6E-8	1.8E-8	4.1E-8	7.6E-6	4.1E-6	8.9E-8
110	4.8E-6	1.8E-8	7.2E-9	1.7E-8	3.0E-6	1.7E-6	3.7E-8
120	1.9E-6	7.4E-9	2.9E-9	6.6E-9	1.2E-6	6.9E-7	1.5E-8
130	7.7E-7	3.0E-9	1.1E-9	2.6E-9	4.7E-7	2.8E-7	6.2E-9
140	3.1E-7	1.2E-9	4.5E-10	1.1E-9	1.8E-7	1.1E-7	2.5E-9
150	1.2E-7	4.7E-10	1.8E-10	4.2E-10	7.2E-8	4.7E-8	1.0E-9
160	4.9E-8	1.9E-10	-	1.7E-10	2.9E-8	1.9E-8	4.2E-10
170	2.0E-8	-	-	-	1.1E-8	7.8E-9	1.7E-10
180	7.9E-9	-	-	-	4.4E-9	3.2E-9	-
190	3.2E-9	-	-	-	1.8E-9	1.3E-9	-
200	1.3E-9	-	-	-	6.9E-10	5.2E-10	-
210	5.1E-10	-	-	-	2.7E-10	2.1E-10	-
220	2.0E-10	-	-	-	1.1E-10	-	-
