Radionuclide	Mo-93
Route of Intake	Inhalation
Material	Aerosols Type M, Oxide and all unspecified forms, fA=0.18
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
29	7.1E-2	5.7E-4	1.9E-4	6.8E-4	1.6E-2	3.3E-2
30	7.0E-2	5.6E-4	1.9E-4	6.7E-4	1.6E-2	3.2E-2
31	6.9E-2	5.6E-4	1.8E-4	6.6E-4	1.6E-2	3.1E-2
32	6.9E-2	5.5E-4	1.8E-4	6.6E-4	1.6E-2	3.1E-2
33	6.8E-2	5.5E-4	1.8E-4	6.5E-4	1.5E-2	3.1E-2
34	6.7E-2	5.4E-4	1.7E-4	6.4E-4	1.5E-2	3.0E-2
35	6.6E-2	5.4E-4	1.7E-4	6.4E-4	1.5E-2	3.0E-2
36	6.6E-2	5.3E-4	1.7E-4	6.3E-4	1.5E-2	2.9E-2
37	6.5E-2	5.3E-4	1.7E-4	6.2E-4	1.5E-2	2.9E-2
38	6.4E-2	5.2E-4	1.6E-4	6.2E-4	1.5E-2	2.8E-2
39	6.4E-2	5.2E-4	1.6E-4	6.1E-4	1.5E-2	2.8E-2
40	6.3E-2	5.1E-4	1.6E-4	6.1E-4	1.5E-2	2.7E-2
41	6.2E-2	5.1E-4	1.6E-4	6.0E-4	1.5E-2	2.7E-2
42	6.2E-2	5.0E-4	1.5E-4	6.0E-4	1.4E-2	2.6E-2
43	6.1E-2	5.0E-4	1.5E-4	5.9E-4	1.4E-2	2.6E-2
44	6.0E-2	4.9E-4	1.5E-4	5.8E-4	1.4E-2	2.6E-2
45	6.0E-2	4.9E-4	1.5E-4	5.8E-4	1.4E-2	2.5E-2
46	5.9E-2	4.8E-4	1.5E-4	5.7E-4	1.4E-2	2.5E-2
47	5.8E-2	4.8E-4	1.4E-4	5.7E-4	1.4E-2	2.4E-2
48	5.8E-2	4.7E-4	1.4E-4	5.6E-4	1.4E-2	2.4E-2
49	5.7E-2	4.7E-4	1.4E-4	5.6E-4	1.4E-2	2.4E-2
50	5.7E-2	4.7E-4	1.4E-4	5.5E-4	1.4E-2	2.3E-2
51	5.6E-2	4.6E-4	1.4E-4	5.5E-4	1.4E-2	2.3E-2
52	5.5E-2	4.6E-4	1.3E-4	5.4E-4	1.4E-2	2.3E-2
53	5.5E-2	4.5E-4	1.3E-4	5.3E-4	1.3E-2	2.2E-2
54	5.4E-2	4.5E-4	1.3E-4	5.3E-4	1.3E-2	2.2E-2
55	5.4E-2	4.4E-4	1.3E-4	5.2E-4	1.3E-2	2.2E-2
56	5.3E-2	4.4E-4	1.3E-4	5.2E-4	1.3E-2	2.1E-2
57	5.3E-2	4.4E-4	1.2E-4	5.1E-4	1.3E-2	2.1E-2
58	5.2E-2	4.3E-4	1.2E-4	5.1E-4	1.3E-2	2.1E-2
59	5.1E-2	4.3E-4	1.2E-4	5.0E-4	1.3E-2	2.0E-2
60	5.1E-2	4.2E-4	1.2E-4	5.0E-4	1.3E-2	2.0E-2
61	5.0E-2	4.2E-4	1.2E-4	4.9E-4	1.3E-2	2.0E-2
62	5.0E-2	4.1E-4	1.2E-4	4.9E-4	1.3E-2	1.9E-2
63	4.9E-2	4.1E-4	1.1E-4	4.8E-4	1.3E-2	1.9E-2
64	4.9E-2	4.1E-4	1.1E-4	4.8E-4	1.2E-2	1.9E-2
65	4.8E-2	4.0E-4	1.1E-4	4.7E-4	1.2E-2	1.8E-2
66	4.8E-2	4.0E-4	1.1E-4	4.7E-4	1.2E-2	1.8E-2
67	4.7E-2	3.9E-4	1.1E-4	4.7E-4	1.2E-2	1.8E-2
68	4.7E-2	3.9E-4	1.1E-4	4.6E-4	1.2E-2	1.8E-2
69	4.6E-2	3.9E-4	1.0E-4	4.6E-4	1.2E-2	1.7E-2
70	4.6E-2	3.8E-4	1.0E-4	4.5E-4	1.2E-2	1.7E-2
71	4.5E-2	3.8E-4	1.0E-4	4.5E-4	1.2E-2	1.7E-2
72	4.5E-2	3.8E-4	1.0E-4	4.4E-4	1.2E-2	1.7E-2
73	4.4E-2	3.7E-4	9.9E-5	4.4E-4	1.2E-2	1.6E-2
74	4.4E-2	3.7E-4	9.7E-5	4.3E-4	1.2E-2	1.6E-2
75	4.3E-2	3.6E-4	9.6E-5	4.3E-4	1.2E-2	1.6E-2
76	4.3E-2	3.6E-4	9.5E-5	4.2E-4	1.1E-2	1.6E-2
77	4.3E-2	3.6E-4	9.3E-5	4.2E-4	1.1E-2	1.5E-2
78	4.2E-2	3.5E-4	9.2E-5	4.2E-4	1.1E-2	1.5E-2
79	4.2E-2	3.5E-4	9.1E-5	4.1E-4	1.1E-2	1.5E-2
80	4.1E-2	3.5E-4	9.0E-5	4.1E-4	1.1E-2	1.5E-2
81	4.1E-2	3.4E-4	8.8E-5	4.0E-4	1.1E-2	1.4E-2
82	4.0E-2	3.4E-4	8.7E-5	4.0E-4	1.1E-2	1.4E-2
83	4.0E-2	3.4E-4	8.6E-5	3.9E-4	1.1E-2	1.4E-2
84	4.0E-2	3.3E-4	8.5E-5	3.9E-4	1.1E-2	1.4E-2
85	3.9E-2	3.3E-4	8.4E-5	3.9E-4	1.1E-2	1.4E-2
86	3.9E-2	3.3E-4	8.2E-5	3.8E-4	1.1E-2	1.3E-2
87	3.8E-2	3.2E-4	8.1E-5	3.8E-4	1.1E-2	1.3E-2
88	3.8E-2	3.2E-4	8.0E-5	3.7E-4	1.1E-2	1.3E-2
89	3.8E-2	3.2E-4	7.9E-5	3.7E-4	1.0E-2	1.3E-2
90	3.7E-2	3.1E-4	7.8E-5	3.7E-4	1.0E-2	1.3E-2
91	3.7E-2	3.1E-4	7.7E-5	3.6E-4	1.0E-2	1.2E-2
92	3.6E-2	3.1E-4	7.6E-5	3.6E-4	1.0E-2	1.2E-2
93	3.6E-2	3.0E-4	7.5E-5	3.6E-4	1.0E-2	1.2E-2
94	3.6E-2	3.0E-4	7.4E-5	3.5E-4	1.0E-2	1.2E-2
95	3.5E-2	3.0E-4	7.3E-5	3.5E-4	1.0E-2	1.2E-2
96	3.5E-2	2.9E-4	7.2E-5	3.4E-4	1.0E-2	1.2E-2
97	3.5E-2	2.9E-4	7.1E-5	3.4E-4	9.9E-3	1.1E-2
98	3.4E-2	2.9E-4	7.0E-5	3.4E-4	9.9E-3	1.1E-2
99	3.4E-2	2.8E-4	6.9E-5	3.3E-4	9.8E-3	1.1E-2
100	3.3E-2	2.8E-4	6.8E-5	3.3E-4	9.7E-3	1.1E-2
110	3.0E-2	2.5E-4	6.0E-5	3.0E-4	9.1E-3	9.4E-3
120	2.7E-2	2.3E-4	5.2E-5	2.7E-4	8.5E-3	8.1E-3
130	2.5E-2	2.1E-4	4.6E-5	2.4E-4	7.9E-3	7.0E-3
140	2.2E-2	1.8E-4	4.0E-5	2.2E-4	7.4E-3	6.1E-3
150	2.0E-2	1.7E-4	3.6E-5	1.9E-4	6.9E-3	5.3E-3
160	1.8E-2	1.5E-4	3.2E-5	1.7E-4	6.5E-3	4.6E-3
170	1.7E-2	1.3E-4	2.8E-5	1.6E-4	6.1E-3	4.0E-3
180	1.5E-2	1.2E-4	2.5E-5	1.4E-4	5.7E-3	3.5E-3
190	1.4E-2	1.1E-4	2.2E-5	1.3E-4	5.3E-3	3.1E-3
200	1.2E-2	9.7E-5	2.0E-5	1.1E-4	5.0E-3	2.7E-3
210	1.1E-2	8.8E-5	1.8E-5	1.0E-4	4.6E-3	2.4E-3
220	1.0E-2	7.9E-5	1.6E-5	9.1E-5	4.4E-3	2.1E-3
230	9.4E-3	7.1E-5	1.4E-5	8.2E-5	4.1E-3	1.9E-3
240	8.6E-3	6.4E-5	1.3E-5	7.3E-5	3.8E-3	1.7E-3
250	7.8E-3	5.8E-5	1.2E-5	6.6E-5	3.6E-3	1.5E-3
260	7.2E-3	5.2E-5	1.0E-5	6.0E-5	3.4E-3	1.3E-3
270	6.6E-3	4.7E-5	9.5E-6	5.4E-5	3.1E-3	1.2E-3
280	6.1E-3	4.3E-5	8.6E-6	4.8E-5	2.9E-3	1.1E-3
290	5.6E-3	3.9E-5	7.8E-6	4.4E-5	2.8E-3	9.6E-4
300	5.1E-3	3.5E-5	7.1E-6	4.0E-5	2.6E-3	8.6E-4
310	4.7E-3	3.2E-5	6.5E-6	3.6E-5	2.4E-3	7.8E-4
320	4.4E-3	2.9E-5	5.9E-6	3.2E-5	2.3E-3	7.1E-4
330	4.0E-3	2.6E-5	5.4E-6	2.9E-5	2.1E-3	6.5E-4
340	3.7E-3	2.4E-5	5.0E-6	2.7E-5	2.0E-3	5.9E-4
350	3.5E-3	2.2E-5	4.6E-6	2.4E-5	1.9E-3	5.4E-4
360	3.2E-3	2.0E-5	4.2E-6	2.2E-5	1.8E-3	4.9E-4
365	3.1E-3	1.9E-5	4.0E-6	2.1E-5	1.7E-3	4.7E-4
370	3.0E-3	1.8E-5	3.9E-6	2.0E-5	1.7E-3	4.5E-4
380	2.8E-3	1.7E-5	3.6E-6	1.8E-5	1.6E-3	4.2E-4
390	2.6E-3	1.5E-5	3.3E-6	1.7E-5	1.5E-3	3.8E-4
400	2.4E-3	1.4E-5	3.0E-6	1.5E-5	1.4E-3	3.5E-4
410	2.2E-3	1.3E-5	2.8E-6	1.4E-5	1.3E-3	3.3E-4
420	2.1E-3	1.2E-5	2.6E-6	1.3E-5	1.2E-3	3.0E-4
430	1.9E-3	1.1E-5	2.4E-6	1.2E-5	1.2E-3	2.8E-4
440	1.8E-3	1.0E-5	2.2E-6	1.1E-5	1.1E-3	2.6E-4
450	1.7E-3	9.4E-6	2.1E-6	1.0E-5	1.0E-3	2.4E-4
460	1.6E-3	8.7E-6	1.9E-6	9.3E-6	9.6E-4	2.3E-4
470	1.5E-3	8.0E-6	1.8E-6	8.5E-6	9.1E-4	2.1E-4
480	1.4E-3	7.5E-6	1.6E-6	7.9E-6	8.5E-4	2.0E-4
490	1.3E-3	6.9E-6	1.5E-6	7.3E-6	8.0E-4	1.8E-4
500	1.2E-3	6.4E-6	1.4E-6	6.7E-6	7.6E-4	1.7E-4
510	1.1E-3	6.0E-6	1.3E-6	6.2E-6	7.1E-4	1.6E-4
520	1.1E-3	5.6E-6	1.2E-6	5.8E-6	6.7E-4	1.5E-4
530	1.0E-3	5.2E-6	1.1E-6	5.4E-6	6.3E-4	1.4E-4
540	9.4E-4	4.8E-6	1.1E-6	5.0E-6	6.0E-4	1.3E-4
550	8.8E-4	4.5E-6	9.9E-7	4.6E-6	5.6E-4	1.2E-4
560	8.3E-4	4.2E-6	9.2E-7	4.3E-6	5.3E-4	1.2E-4
570	7.8E-4	3.9E-6	8.6E-7	4.0E-6	5.0E-4	1.1E-4
580	7.4E-4	3.7E-6	8.0E-7	3.7E-6	4.7E-4	1.0E-4
590	6.9E-4	3.4E-6	7.5E-7	3.5E-6	4.5E-4	9.5E-5
600	6.5E-4	3.2E-6	7.0E-7	3.2E-6	4.2E-4	9.0E-5
610	6.1E-4	3.0E-6	6.5E-7	3.0E-6	4.0E-4	8.4E-5
620	5.8E-4	2.8E-6	6.1E-7	2.8E-6	3.8E-4	7.9E-5
630	5.4E-4	2.7E-6	5.7E-7	2.6E-6	3.6E-4	7.5E-5
640	5.1E-4	2.5E-6	5.3E-7	2.5E-6	3.4E-4	7.0E-5
650	4.8E-4	2.3E-6	5.0E-7	2.3E-6	3.2E-4	6.6E-5
660	4.6E-4	2.2E-6	4.7E-7	2.2E-6	3.0E-4	6.2E-5
670	4.3E-4	2.1E-6	4.4E-7	2.0E-6	2.8E-4	5.9E-5
680	4.1E-4	1.9E-6	4.1E-7	1.9E-6	2.7E-4	5.5E-5
690	3.8E-4	1.8E-6	3.8E-7	1.8E-6	2.5E-4	5.2E-5
700	3.6E-4	1.7E-6	3.6E-7	1.7E-6	2.4E-4	4.9E-5
710	3.4E-4	1.6E-6	3.3E-7	1.6E-6	2.3E-4	4.6E-5
720	3.2E-4	1.5E-6	3.1E-7	1.5E-6	2.1E-4	4.4E-5
730	3.1E-4	1.4E-6	2.9E-7	1.4E-6	2.0E-4	4.1E-5
740	2.9E-4	1.4E-6	2.8E-7	1.3E-6	1.9E-4	3.9E-5
750	2.7E-4	1.3E-6	2.6E-7	1.2E-6	1.8E-4	3.7E-5
760	2.6E-4	1.2E-6	2.4E-7	1.1E-6	1.7E-4	3.5E-5
770	2.4E-4	1.1E-6	2.3E-7	1.1E-6	1.6E-4	3.3E-5
780	2.3E-4	1.1E-6	2.1E-7	1.0E-6	1.5E-4	3.1E-5
790	2.2E-4	1.0E-6	2.0E-7	9.5E-7	1.5E-4	2.9E-5
800	2.1E-4	9.6E-7	1.9E-7	9.0E-7	1.4E-4	2.8E-5
810	2.0E-4	9.1E-7	1.8E-7	8.4E-7	1.3E-4	2.6E-5
820	1.9E-4	8.6E-7	1.7E-7	7.9E-7	1.2E-4	2.5E-5
830	1.8E-4	8.1E-7	1.6E-7	7.5E-7	1.2E-4	2.3E-5
840	1.7E-4	7.6E-7	1.5E-7	7.0E-7	1.1E-4	2.2E-5
850	1.6E-4	7.2E-7	1.4E-7	6.6E-7	1.0E-4	2.1E-5
860	1.5E-4	6.8E-7	1.3E-7	6.3E-7	9.9E-5	2.0E-5
870	1.4E-4	6.5E-7	1.2E-7	5.9E-7	9.4E-5	1.9E-5
880	1.3E-4	6.1E-7	1.1E-7	5.6E-7	8.9E-5	1.8E-5
890	1.3E-4	5.8E-7	1.1E-7	5.3E-7	8.5E-5	1.7E-5
900	1.2E-4	5.5E-7	1.0E-7	5.0E-7	8.0E-5	1.6E-5
910	1.1E-4	5.2E-7	9.5E-8	4.7E-7	7.6E-5	1.5E-5
920	1.1E-4	4.9E-7	9.0E-8	4.4E-7	7.2E-5	1.4E-5
930	1.0E-4	4.6E-7	8.4E-8	4.2E-7	6.8E-5	1.4E-5
940	9.6E-5	4.4E-7	7.9E-8	3.9E-7	6.5E-5	1.3E-5
950	9.1E-5	4.2E-7	7.5E-8	3.7E-7	6.1E-5	1.2E-5
960	8.7E-5	3.9E-7	7.0E-8	3.5E-7	5.8E-5	1.1E-5
970	8.2E-5	3.7E-7	6.6E-8	3.3E-7	5.5E-5	1.1E-5
980	7.8E-5	3.5E-7	6.3E-8	3.1E-7	5.2E-5	1.0E-5
990	7.4E-5	3.3E-7	5.9E-8	3.0E-7	5.0E-5	9.8E-6
1000	7.0E-5	3.2E-7	5.6E-8	2.8E-7	4.7E-5	9.3E-6
1010	6.6E-5	3.0E-7	5.2E-8	2.7E-7	4.5E-5	8.8E-6
1020	6.3E-5	2.8E-7	4.9E-8	2.5E-7	4.2E-5	8.3E-6
1030	6.0E-5	2.7E-7	4.7E-8	2.4E-7	4.0E-5	7.9E-6
1040	5.7E-5	2.6E-7	4.4E-8	2.2E-7	3.8E-5	7.5E-6
1050	5.4E-5	2.4E-7	4.2E-8	2.1E-7	3.6E-5	7.1E-6
1060	5.1E-5	2.3E-7	3.9E-8	2.0E-7	3.4E-5	6.7E-6
1070	4.8E-5	2.2E-7	3.7E-8	1.9E-7	3.3E-5	6.4E-6
1080	4.6E-5	2.1E-7	3.5E-8	1.8E-7	3.1E-5	6.0E-6
1090	4.4E-5	2.0E-7	3.3E-8	1.7E-7	2.9E-5	5.7E-6
1095	4.2E-5	1.9E-7	3.2E-8	1.7E-7	2.9E-5	5.6E-6
1100	4.1E-5	1.9E-7	3.1E-8	1.6E-7	2.8E-5	5.4E-6
1200	2.5E-5	1.1E-7	1.8E-8	9.4E-8	1.7E-5	3.2E-6
1300	1.5E-5	6.5E-8	1.0E-8	5.5E-8	9.9E-6	1.9E-6
1400	8.8E-6	3.9E-8	6.0E-9	3.3E-8	6.0E-6	1.1E-6
1500	5.3E-6	2.3E-8	3.5E-9	1.9E-8	3.6E-6	6.9E-7
1600	3.2E-6	1.4E-8	2.1E-9	1.2E-8	2.2E-6	4.1E-7
1700	1.9E-6	8.5E-9	1.2E-9	7.0E-9	1.3E-6	2.5E-7
1800	1.2E-6	5.1E-9	7.5E-10	4.2E-9	7.9E-7	1.5E-7
1900	7.0E-7	3.1E-9	4.5E-10	2.5E-9	4.8E-7	9.1E-8
2000	4.3E-7	1.9E-9	2.7E-10	1.5E-9	2.9E-7	5.5E-8
2100	2.6E-7	1.1E-9	1.6E-10	6.8E-10	1.8E-7	3.3E-8
2200	1.6E-7	6.9E-10	-	4.1E-10	1.1E-7	2.0E-8
2300	9.5E-8	4.2E-10	-	2.5E-10	6.4E-8	1.2E-8
2400	5.7E-8	2.5E-10	-	1.5E-10	3.9E-8	7.4E-9
2500	3.5E-8	1.5E-10	-	-	2.4E-8	4.5E-9
2600	2.1E-8	-	-	-	1.4E-8	2.7E-9
2700	1.3E-8	-	-	-	8.7E-9	1.7E-9
2800	7.8E-9	-	-	-	5.3E-9	1.0E-9
2900	4.7E-9	-	-	-	3.2E-9	6.1E-10
3000	2.9E-9	-	-	-	1.9E-9	3.7E-10
3100	1.7E-9	-	-	-	1.1E-9	2.2E-10
3200	1.0E-9	-	-	-	6.5E-10	1.4E-10
3300	6.4E-10	-	-	-	3.9E-10	-
3400	3.9E-10	-	-	-	2.4E-10	-
3500	2.3E-10	-	-	-	1.4E-10	-
3600	1.4E-10	-	-	-	-	-
3650	1.1E-10	-	-	-	-	-
