Radionuclide	Mo-93
Route of Intake	Inhalation
Material	Aerosols Type M, Oxide and all unspecified forms, fA=0.18
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
18	2.0E-1	1.3E-3	1.9E-3	3.4E-3	9.0E-2	7.0E-2
19	2.0E-1	1.3E-3	1.6E-3	3.0E-3	8.9E-2	6.9E-2
20	2.0E-1	1.3E-3	1.4E-3	2.7E-3	8.7E-2	6.8E-2
21	2.0E-1	1.3E-3	1.2E-3	2.5E-3	8.6E-2	6.7E-2
22	1.9E-1	1.2E-3	1.1E-3	2.3E-3	8.5E-2	6.6E-2
23	1.9E-1	1.2E-3	9.6E-4	2.1E-3	8.4E-2	6.5E-2
24	1.9E-1	1.2E-3	8.6E-4	2.0E-3	8.3E-2	6.4E-2
25	1.9E-1	1.2E-3	7.8E-4	1.9E-3	8.2E-2	6.3E-2
26	1.9E-1	1.2E-3	7.1E-4	1.8E-3	8.2E-2	6.3E-2
27	1.8E-1	1.2E-3	6.6E-4	1.7E-3	8.1E-2	6.2E-2
28	1.8E-1	1.2E-3	6.1E-4	1.6E-3	8.0E-2	6.1E-2
29	1.8E-1	1.1E-3	5.7E-4	1.6E-3	7.9E-2	6.0E-2
30	1.8E-1	1.1E-3	5.4E-4	1.5E-3	7.9E-2	5.9E-2
31	1.8E-1	1.1E-3	5.1E-4	1.5E-3	7.8E-2	5.8E-2
32	1.8E-1	1.1E-3	4.9E-4	1.4E-3	7.7E-2	5.8E-2
33	1.7E-1	1.1E-3	4.7E-4	1.4E-3	7.7E-2	5.7E-2
34	1.7E-1	1.1E-3	4.5E-4	1.4E-3	7.6E-2	5.6E-2
35	1.7E-1	1.1E-3	4.4E-4	1.4E-3	7.6E-2	5.5E-2
36	1.7E-1	1.1E-3	4.2E-4	1.3E-3	7.5E-2	5.4E-2
37	1.7E-1	1.1E-3	4.1E-4	1.3E-3	7.5E-2	5.4E-2
38	1.7E-1	1.1E-3	4.0E-4	1.3E-3	7.4E-2	5.3E-2
39	1.6E-1	1.1E-3	3.9E-4	1.3E-3	7.4E-2	5.2E-2
40	1.6E-1	1.0E-3	3.9E-4	1.3E-3	7.3E-2	5.2E-2
41	1.6E-1	1.0E-3	3.8E-4	1.3E-3	7.3E-2	5.1E-2
42	1.6E-1	1.0E-3	3.7E-4	1.2E-3	7.2E-2	5.0E-2
43	1.6E-1	1.0E-3	3.7E-4	1.2E-3	7.2E-2	4.9E-2
44	1.6E-1	1.0E-3	3.6E-4	1.2E-3	7.1E-2	4.9E-2
45	1.6E-1	1.0E-3	3.5E-4	1.2E-3	7.1E-2	4.8E-2
46	1.5E-1	9.9E-4	3.5E-4	1.2E-3	7.0E-2	4.7E-2
47	1.5E-1	9.9E-4	3.4E-4	1.2E-3	7.0E-2	4.7E-2
48	1.5E-1	9.8E-4	3.4E-4	1.2E-3	6.9E-2	4.6E-2
49	1.5E-1	9.7E-4	3.4E-4	1.2E-3	6.9E-2	4.6E-2
50	1.5E-1	9.6E-4	3.3E-4	1.2E-3	6.8E-2	4.5E-2
51	1.5E-1	9.5E-4	3.3E-4	1.1E-3	6.8E-2	4.4E-2
52	1.5E-1	9.5E-4	3.2E-4	1.1E-3	6.7E-2	4.4E-2
53	1.5E-1	9.4E-4	3.2E-4	1.1E-3	6.7E-2	4.3E-2
54	1.4E-1	9.3E-4	3.1E-4	1.1E-3	6.6E-2	4.3E-2
55	1.4E-1	9.2E-4	3.1E-4	1.1E-3	6.6E-2	4.2E-2
56	1.4E-1	9.2E-4	3.1E-4	1.1E-3	6.5E-2	4.1E-2
57	1.4E-1	9.1E-4	3.0E-4	1.1E-3	6.5E-2	4.1E-2
58	1.4E-1	9.0E-4	3.0E-4	1.1E-3	6.5E-2	4.0E-2
59	1.4E-1	9.0E-4	3.0E-4	1.1E-3	6.4E-2	4.0E-2
60	1.4E-1	8.9E-4	2.9E-4	1.1E-3	6.4E-2	3.9E-2
61	1.4E-1	8.8E-4	2.9E-4	1.1E-3	6.3E-2	3.9E-2
62	1.3E-1	8.7E-4	2.9E-4	1.0E-3	6.3E-2	3.8E-2
63	1.3E-1	8.7E-4	2.8E-4	1.0E-3	6.2E-2	3.8E-2
64	1.3E-1	8.6E-4	2.8E-4	1.0E-3	6.2E-2	3.7E-2
65	1.3E-1	8.5E-4	2.8E-4	1.0E-3	6.1E-2	3.7E-2
66	1.3E-1	8.5E-4	2.7E-4	1.0E-3	6.1E-2	3.6E-2
67	1.3E-1	8.4E-4	2.7E-4	1.0E-3	6.1E-2	3.6E-2
68	1.3E-1	8.3E-4	2.7E-4	9.9E-4	6.0E-2	3.5E-2
69	1.3E-1	8.2E-4	2.6E-4	9.9E-4	6.0E-2	3.5E-2
70	1.3E-1	8.2E-4	2.6E-4	9.8E-4	5.9E-2	3.4E-2
71	1.2E-1	8.1E-4	2.6E-4	9.7E-4	5.9E-2	3.4E-2
72	1.2E-1	8.0E-4	2.6E-4	9.6E-4	5.9E-2	3.4E-2
73	1.2E-1	8.0E-4	2.5E-4	9.5E-4	5.8E-2	3.3E-2
74	1.2E-1	7.9E-4	2.5E-4	9.5E-4	5.8E-2	3.3E-2
75	1.2E-1	7.8E-4	2.5E-4	9.4E-4	5.7E-2	3.2E-2
76	1.2E-1	7.8E-4	2.4E-4	9.3E-4	5.7E-2	3.2E-2
77	1.2E-1	7.7E-4	2.4E-4	9.2E-4	5.7E-2	3.1E-2
78	1.2E-1	7.7E-4	2.4E-4	9.1E-4	5.6E-2	3.1E-2
79	1.2E-1	7.6E-4	2.4E-4	9.1E-4	5.6E-2	3.1E-2
80	1.2E-1	7.5E-4	2.3E-4	9.0E-4	5.5E-2	3.0E-2
81	1.1E-1	7.5E-4	2.3E-4	8.9E-4	5.5E-2	3.0E-2
82	1.1E-1	7.4E-4	2.3E-4	8.8E-4	5.5E-2	3.0E-2
83	1.1E-1	7.3E-4	2.3E-4	8.7E-4	5.4E-2	2.9E-2
84	1.1E-1	7.3E-4	2.2E-4	8.7E-4	5.4E-2	2.9E-2
85	1.1E-1	7.2E-4	2.2E-4	8.6E-4	5.4E-2	2.8E-2
86	1.1E-1	7.2E-4	2.2E-4	8.5E-4	5.3E-2	2.8E-2
87	1.1E-1	7.1E-4	2.2E-4	8.4E-4	5.3E-2	2.8E-2
88	1.1E-1	7.0E-4	2.1E-4	8.4E-4	5.3E-2	2.7E-2
89	1.1E-1	7.0E-4	2.1E-4	8.3E-4	5.2E-2	2.7E-2
90	1.1E-1	6.9E-4	2.1E-4	8.2E-4	5.2E-2	2.7E-2
91	1.1E-1	6.9E-4	2.1E-4	8.2E-4	5.1E-2	2.6E-2
92	1.0E-1	6.8E-4	2.0E-4	8.1E-4	5.1E-2	2.6E-2
93	1.0E-1	6.7E-4	2.0E-4	8.0E-4	5.1E-2	2.6E-2
94	1.0E-1	6.7E-4	2.0E-4	7.9E-4	5.0E-2	2.5E-2
95	1.0E-1	6.6E-4	2.0E-4	7.9E-4	5.0E-2	2.5E-2
96	1.0E-1	6.6E-4	2.0E-4	7.8E-4	5.0E-2	2.5E-2
97	1.0E-1	6.5E-4	1.9E-4	7.7E-4	4.9E-2	2.4E-2
98	9.9E-2	6.5E-4	1.9E-4	7.7E-4	4.9E-2	2.4E-2
99	9.9E-2	6.4E-4	1.9E-4	7.6E-4	4.9E-2	2.4E-2
100	9.8E-2	6.3E-4	1.9E-4	7.5E-4	4.8E-2	2.4E-2
110	9.0E-2	5.8E-4	1.7E-4	6.9E-4	4.5E-2	2.1E-2
120	8.3E-2	5.3E-4	1.5E-4	6.3E-4	4.2E-2	1.9E-2
130	7.6E-2	4.9E-4	1.4E-4	5.8E-4	4.0E-2	1.6E-2
140	7.0E-2	4.5E-4	1.2E-4	5.3E-4	3.7E-2	1.5E-2
150	6.5E-2	4.1E-4	1.1E-4	4.8E-4	3.5E-2	1.3E-2
160	6.0E-2	3.8E-4	1.0E-4	4.4E-4	3.2E-2	1.2E-2
170	5.5E-2	3.5E-4	9.3E-5	4.0E-4	3.0E-2	1.1E-2
180	5.1E-2	3.2E-4	8.5E-5	3.7E-4	2.8E-2	9.5E-3
190	4.7E-2	2.9E-4	7.7E-5	3.4E-4	2.6E-2	8.6E-3
200	4.4E-2	2.7E-4	7.0E-5	3.1E-4	2.5E-2	7.8E-3
210	4.1E-2	2.5E-4	6.4E-5	2.8E-4	2.3E-2	7.1E-3
220	3.8E-2	2.3E-4	5.9E-5	2.6E-4	2.2E-2	6.4E-3
230	3.5E-2	2.1E-4	5.4E-5	2.4E-4	2.0E-2	5.9E-3
240	3.2E-2	1.9E-4	5.0E-5	2.2E-4	1.9E-2	5.4E-3
250	3.0E-2	1.8E-4	4.6E-5	2.0E-4	1.8E-2	4.9E-3
260	2.8E-2	1.6E-4	4.2E-5	1.8E-4	1.7E-2	4.5E-3
270	2.6E-2	1.5E-4	3.9E-5	1.7E-4	1.6E-2	4.1E-3
280	2.4E-2	1.4E-4	3.6E-5	1.6E-4	1.5E-2	3.8E-3
290	2.3E-2	1.3E-4	3.3E-5	1.4E-4	1.4E-2	3.5E-3
300	2.1E-2	1.2E-4	3.0E-5	1.3E-4	1.3E-2	3.2E-3
310	2.0E-2	1.1E-4	2.8E-5	1.2E-4	1.2E-2	3.0E-3
320	1.8E-2	1.0E-4	2.6E-5	1.1E-4	1.1E-2	2.8E-3
330	1.7E-2	9.3E-5	2.4E-5	1.0E-4	1.1E-2	2.6E-3
340	1.6E-2	8.7E-5	2.2E-5	9.6E-5	1.0E-2	2.4E-3
350	1.5E-2	8.0E-5	2.0E-5	8.9E-5	9.5E-3	2.2E-3
360	1.4E-2	7.5E-5	1.9E-5	8.2E-5	8.9E-3	2.1E-3
365	1.3E-2	7.2E-5	1.8E-5	7.9E-5	8.6E-3	2.0E-3
370	1.3E-2	6.9E-5	1.8E-5	7.6E-5	8.4E-3	1.9E-3
380	1.2E-2	6.4E-5	1.6E-5	7.0E-5	7.9E-3	1.8E-3
390	1.1E-2	6.0E-5	1.5E-5	6.5E-5	7.4E-3	1.7E-3
400	1.1E-2	5.6E-5	1.4E-5	6.1E-5	7.0E-3	1.5E-3
410	1.0E-2	5.2E-5	1.3E-5	5.6E-5	6.5E-3	1.4E-3
420	9.4E-3	4.9E-5	1.2E-5	5.2E-5	6.2E-3	1.3E-3
430	8.8E-3	4.5E-5	1.1E-5	4.9E-5	5.8E-3	1.3E-3
440	8.3E-3	4.2E-5	1.0E-5	4.5E-5	5.5E-3	1.2E-3
450	7.7E-3	3.9E-5	9.7E-6	4.2E-5	5.1E-3	1.1E-3
460	7.3E-3	3.7E-5	9.0E-6	3.9E-5	4.8E-3	1.0E-3
470	6.8E-3	3.4E-5	8.4E-6	3.6E-5	4.6E-3	9.7E-4
480	6.4E-3	3.2E-5	7.8E-6	3.4E-5	4.3E-3	9.1E-4
490	6.0E-3	3.0E-5	7.3E-6	3.2E-5	4.0E-3	8.5E-4
500	5.7E-3	2.8E-5	6.8E-6	2.9E-5	3.8E-3	8.0E-4
510	5.3E-3	2.6E-5	6.3E-6	2.7E-5	3.6E-3	7.5E-4
520	5.0E-3	2.5E-5	5.9E-6	2.6E-5	3.4E-3	7.0E-4
530	4.7E-3	2.3E-5	5.5E-6	2.4E-5	3.2E-3	6.6E-4
540	4.4E-3	2.2E-5	5.1E-6	2.2E-5	3.0E-3	6.2E-4
550	4.2E-3	2.0E-5	4.8E-6	2.1E-5	2.8E-3	5.8E-4
560	3.9E-3	1.9E-5	4.5E-6	2.0E-5	2.7E-3	5.5E-4
570	3.7E-3	1.8E-5	4.2E-6	1.8E-5	2.5E-3	5.1E-4
580	3.5E-3	1.7E-5	3.9E-6	1.7E-5	2.4E-3	4.8E-4
590	3.3E-3	1.6E-5	3.6E-6	1.6E-5	2.3E-3	4.6E-4
600	3.1E-3	1.5E-5	3.4E-6	1.5E-5	2.1E-3	4.3E-4
610	2.9E-3	1.4E-5	3.2E-6	1.4E-5	2.0E-3	4.0E-4
620	2.8E-3	1.3E-5	3.0E-6	1.3E-5	1.9E-3	3.8E-4
630	2.6E-3	1.2E-5	2.8E-6	1.2E-5	1.8E-3	3.6E-4
640	2.5E-3	1.2E-5	2.6E-6	1.2E-5	1.7E-3	3.4E-4
650	2.3E-3	1.1E-5	2.4E-6	1.1E-5	1.6E-3	3.2E-4
660	2.2E-3	1.0E-5	2.3E-6	1.0E-5	1.5E-3	3.0E-4
670	2.1E-3	9.8E-6	2.1E-6	9.6E-6	1.4E-3	2.8E-4
680	2.0E-3	9.2E-6	2.0E-6	9.0E-6	1.3E-3	2.7E-4
690	1.8E-3	8.7E-6	1.9E-6	8.4E-6	1.3E-3	2.5E-4
700	1.7E-3	8.2E-6	1.7E-6	7.9E-6	1.2E-3	2.4E-4
710	1.6E-3	7.7E-6	1.6E-6	7.4E-6	1.1E-3	2.2E-4
720	1.6E-3	7.3E-6	1.5E-6	7.0E-6	1.1E-3	2.1E-4
730	1.5E-3	6.9E-6	1.4E-6	6.6E-6	1.0E-3	2.0E-4
740	1.4E-3	6.5E-6	1.3E-6	6.2E-6	9.7E-4	1.9E-4
750	1.3E-3	6.1E-6	1.3E-6	5.8E-6	9.1E-4	1.8E-4
760	1.2E-3	5.8E-6	1.2E-6	5.5E-6	8.6E-4	1.7E-4
770	1.2E-3	5.5E-6	1.1E-6	5.2E-6	8.2E-4	1.6E-4
780	1.1E-3	5.2E-6	1.0E-6	4.9E-6	7.7E-4	1.5E-4
790	1.0E-3	4.9E-6	9.7E-7	4.6E-6	7.3E-4	1.4E-4
800	9.9E-4	4.6E-6	9.1E-7	4.3E-6	6.9E-4	1.3E-4
810	9.4E-4	4.3E-6	8.6E-7	4.1E-6	6.6E-4	1.3E-4
820	8.9E-4	4.1E-6	8.1E-7	3.8E-6	6.2E-4	1.2E-4
830	8.4E-4	3.9E-6	7.6E-7	3.6E-6	5.9E-4	1.1E-4
840	8.0E-4	3.7E-6	7.1E-7	3.4E-6	5.6E-4	1.1E-4
850	7.5E-4	3.5E-6	6.7E-7	3.2E-6	5.3E-4	1.0E-4
860	7.1E-4	3.3E-6	6.3E-7	3.0E-6	5.0E-4	9.6E-5
870	6.8E-4	3.1E-6	5.9E-7	2.8E-6	4.8E-4	9.0E-5
880	6.4E-4	2.9E-6	5.6E-7	2.7E-6	4.5E-4	8.6E-5
890	6.1E-4	2.8E-6	5.2E-7	2.5E-6	4.3E-4	8.1E-5
900	5.7E-4	2.6E-6	4.9E-7	2.4E-6	4.0E-4	7.7E-5
910	5.4E-4	2.5E-6	4.6E-7	2.3E-6	3.8E-4	7.3E-5
920	5.2E-4	2.4E-6	4.3E-7	2.1E-6	3.6E-4	6.9E-5
930	4.9E-4	2.2E-6	4.1E-7	2.0E-6	3.4E-4	6.5E-5
940	4.6E-4	2.1E-6	3.9E-7	1.9E-6	3.3E-4	6.2E-5
950	4.4E-4	2.0E-6	3.6E-7	1.8E-6	3.1E-4	5.8E-5
960	4.2E-4	1.9E-6	3.4E-7	1.7E-6	2.9E-4	5.5E-5
970	3.9E-4	1.8E-6	3.2E-7	1.6E-6	2.8E-4	5.2E-5
980	3.7E-4	1.7E-6	3.0E-7	1.5E-6	2.6E-4	5.0E-5
990	3.5E-4	1.6E-6	2.9E-7	1.4E-6	2.5E-4	4.7E-5
1000	3.4E-4	1.5E-6	2.7E-7	1.4E-6	2.4E-4	4.5E-5
1010	3.2E-4	1.4E-6	2.5E-7	1.3E-6	2.3E-4	4.2E-5
1020	3.0E-4	1.4E-6	2.4E-7	1.2E-6	2.1E-4	4.0E-5
1030	2.9E-4	1.3E-6	2.3E-7	1.1E-6	2.0E-4	3.8E-5
1040	2.7E-4	1.2E-6	2.1E-7	1.1E-6	1.9E-4	3.6E-5
1050	2.6E-4	1.2E-6	2.0E-7	1.0E-6	1.8E-4	3.4E-5
1060	2.4E-4	1.1E-6	1.9E-7	9.7E-7	1.7E-4	3.2E-5
1070	2.3E-4	1.0E-6	1.8E-7	9.2E-7	1.6E-4	3.1E-5
1080	2.2E-4	9.9E-7	1.7E-7	8.7E-7	1.6E-4	2.9E-5
1090	2.1E-4	9.4E-7	1.6E-7	8.2E-7	1.5E-4	2.8E-5
1095	2.0E-4	9.2E-7	1.5E-7	8.0E-7	1.4E-4	2.7E-5
1100	2.0E-4	8.9E-7	1.5E-7	7.8E-7	1.4E-4	2.6E-5
1200	1.2E-4	5.3E-7	8.6E-8	4.5E-7	8.4E-5	1.5E-5
1300	7.0E-5	3.1E-7	4.9E-8	2.7E-7	5.0E-5	9.2E-6
1400	4.2E-5	1.9E-7	2.9E-8	1.6E-7	3.0E-5	5.5E-6
1500	2.5E-5	1.1E-7	1.7E-8	9.3E-8	1.8E-5	3.3E-6
1600	1.5E-5	6.7E-8	1.0E-8	5.6E-8	1.1E-5	2.0E-6
1700	9.2E-6	4.1E-8	6.0E-9	3.3E-8	6.6E-6	1.2E-6
1800	5.6E-6	2.5E-8	3.6E-9	2.0E-8	4.0E-6	7.2E-7
1900	3.4E-6	1.5E-8	2.1E-9	1.2E-8	2.4E-6	4.4E-7
2000	2.0E-6	9.0E-9	1.3E-9	7.3E-9	1.5E-6	2.6E-7
2100	1.2E-6	5.4E-9	7.8E-10	4.4E-9	8.9E-7	1.6E-7
2200	7.5E-7	3.3E-9	4.7E-10	2.7E-9	5.4E-7	9.7E-8
2300	4.5E-7	2.0E-9	2.9E-10	1.6E-9	3.3E-7	5.9E-8
2400	2.7E-7	1.2E-9	1.7E-10	7.3E-10	2.0E-7	3.5E-8
2500	1.7E-7	7.3E-10	1.0E-10	4.4E-10	1.2E-7	2.2E-8
2600	1.0E-7	4.4E-10	-	2.7E-10	7.2E-8	1.3E-8
2700	6.1E-8	2.7E-10	-	1.6E-10	4.4E-8	7.9E-9
2800	3.7E-8	1.6E-10	-	-	2.7E-8	4.8E-9
2900	2.3E-8	-	-	-	1.6E-8	2.9E-9
3000	1.4E-8	-	-	-	9.8E-9	1.8E-9
3100	8.3E-9	-	-	-	5.9E-9	1.1E-9
3200	5.0E-9	-	-	-	3.6E-9	6.5E-10
3300	3.0E-9	-	-	-	2.2E-9	3.9E-10
3400	1.8E-9	-	-	-	1.3E-9	2.4E-10
3500	1.1E-9	-	-	-	7.2E-10	1.4E-10
3600	6.8E-10	-	-	-	4.4E-10	-
3650	5.3E-10	-	-	-	3.4E-10	-
