Radionuclide	I-129
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
670	2.4E-3	5.1E-7	1.1E-6	2.0E-6	1.8E-3	7.8E-5	1.7E-6
680	2.4E-3	5.0E-7	1.0E-6	1.9E-6	1.8E-3	7.5E-5	1.7E-6
690	2.3E-3	4.8E-7	9.9E-7	1.8E-6	1.7E-3	7.1E-5	1.6E-6
700	2.3E-3	4.6E-7	9.5E-7	1.8E-6	1.7E-3	6.8E-5	1.5E-6
710	2.3E-3	4.5E-7	9.2E-7	1.7E-6	1.7E-3	6.5E-5	1.4E-6
720	2.3E-3	4.4E-7	8.9E-7	1.7E-6	1.7E-3	6.2E-5	1.4E-6
730	2.3E-3	4.2E-7	8.6E-7	1.6E-6	1.7E-3	5.9E-5	1.3E-6
740	2.3E-3	4.1E-7	8.4E-7	1.6E-6	1.7E-3	5.7E-5	1.3E-6
750	2.3E-3	4.0E-7	8.1E-7	1.5E-6	1.7E-3	5.4E-5	1.2E-6
760	2.3E-3	3.9E-7	7.8E-7	1.5E-6	1.7E-3	5.2E-5	1.1E-6
770	2.2E-3	3.8E-7	7.6E-7	1.4E-6	1.7E-3	5.0E-5	1.1E-6
780	2.2E-3	3.7E-7	7.3E-7	1.4E-6	1.7E-3	4.7E-5	1.1E-6
790	2.2E-3	3.6E-7	7.1E-7	1.3E-6	1.7E-3	4.6E-5	1.0E-6
800	2.2E-3	3.5E-7	6.9E-7	1.3E-6	1.6E-3	4.4E-5	9.7E-7
810	2.2E-3	3.4E-7	6.7E-7	1.2E-6	1.6E-3	4.2E-5	9.3E-7
820	2.2E-3	3.3E-7	6.5E-7	1.2E-6	1.6E-3	4.0E-5	8.9E-7
830	2.2E-3	3.2E-7	6.3E-7	1.2E-6	1.6E-3	3.9E-5	8.5E-7
840	2.2E-3	3.1E-7	6.1E-7	1.1E-6	1.6E-3	3.7E-5	8.2E-7
850	2.2E-3	3.1E-7	5.9E-7	1.1E-6	1.6E-3	3.6E-5	7.9E-7
860	2.2E-3	3.0E-7	5.7E-7	1.1E-6	1.6E-3	3.4E-5	7.6E-7
870	2.1E-3	2.9E-7	5.5E-7	1.0E-6	1.6E-3	3.3E-5	7.3E-7
880	2.1E-3	2.9E-7	5.3E-7	9.9E-7	1.6E-3	3.2E-5	7.0E-7
890	2.1E-3	2.8E-7	5.2E-7	9.6E-7	1.6E-3	3.1E-5	6.8E-7
900	2.1E-3	2.8E-7	5.0E-7	9.3E-7	1.6E-3	3.0E-5	6.5E-7
910	2.1E-3	2.7E-7	4.9E-7	9.0E-7	1.6E-3	2.9E-5	6.3E-7
920	2.1E-3	2.7E-7	4.7E-7	8.7E-7	1.6E-3	2.8E-5	6.1E-7
930	2.1E-3	2.6E-7	4.6E-7	8.4E-7	1.6E-3	2.7E-5	5.9E-7
940	2.1E-3	2.6E-7	4.4E-7	8.2E-7	1.6E-3	2.6E-5	5.7E-7
950	2.1E-3	2.5E-7	4.3E-7	7.9E-7	1.5E-3	2.5E-5	5.5E-7
960	2.1E-3	2.5E-7	4.2E-7	7.7E-7	1.5E-3	2.4E-5	5.3E-7
970	2.1E-3	2.5E-7	4.0E-7	7.5E-7	1.5E-3	2.4E-5	5.2E-7
980	2.1E-3	2.4E-7	3.9E-7	7.2E-7	1.5E-3	2.3E-5	5.0E-7
990	2.1E-3	2.4E-7	3.8E-7	7.0E-7	1.5E-3	2.2E-5	4.9E-7
1000	2.0E-3	2.4E-7	3.7E-7	6.8E-7	1.5E-3	2.2E-5	4.7E-7
1010	2.0E-3	2.3E-7	3.6E-7	6.6E-7	1.5E-3	2.1E-5	4.6E-7
1020	2.0E-3	2.3E-7	3.5E-7	6.4E-7	1.5E-3	2.0E-5	4.5E-7
1030	2.0E-3	2.3E-7	3.4E-7	6.2E-7	1.5E-3	2.0E-5	4.3E-7
1040	2.0E-3	2.2E-7	3.3E-7	6.1E-7	1.5E-3	1.9E-5	4.2E-7
1050	2.0E-3	2.2E-7	3.2E-7	5.9E-7	1.5E-3	1.9E-5	4.1E-7
1060	2.0E-3	2.2E-7	3.1E-7	5.7E-7	1.5E-3	1.8E-5	4.0E-7
1070	2.0E-3	2.2E-7	3.0E-7	5.5E-7	1.5E-3	1.8E-5	3.9E-7
1080	2.0E-3	2.1E-7	2.9E-7	5.4E-7	1.5E-3	1.8E-5	3.8E-7
1090	2.0E-3	2.1E-7	2.8E-7	5.2E-7	1.5E-3	1.7E-5	3.7E-7
1095	2.0E-3	2.1E-7	2.8E-7	5.2E-7	1.5E-3	1.7E-5	3.7E-7
1100	2.0E-3	2.1E-7	2.7E-7	5.1E-7	1.5E-3	1.7E-5	3.7E-7
1200	2.0E-3	1.9E-7	2.0E-7	3.8E-7	1.4E-3	1.4E-5	3.0E-7
1300	1.9E-3	1.8E-7	1.5E-7	2.9E-7	1.4E-3	1.2E-5	2.7E-7
1400	1.9E-3	1.8E-7	1.2E-7	2.3E-7	1.4E-3	1.1E-5	2.4E-7
1500	1.9E-3	1.7E-7	8.9E-8	1.8E-7	1.4E-3	1.1E-5	2.3E-7
1600	1.8E-3	1.7E-7	6.9E-8	1.5E-7	1.3E-3	1.0E-5	2.2E-7
1700	1.8E-3	1.7E-7	5.5E-8	1.2E-7	1.3E-3	9.9E-6	2.1E-7
1800	1.8E-3	1.6E-7	4.4E-8	1.0E-7	1.3E-3	9.7E-6	2.1E-7
1900	1.8E-3	1.6E-7	3.7E-8	9.1E-8	1.3E-3	9.5E-6	2.0E-7
2000	1.7E-3	1.6E-7	3.1E-8	8.1E-8	1.3E-3	9.4E-6	2.0E-7
2100	1.7E-3	1.6E-7	2.7E-8	7.3E-8	1.3E-3	9.2E-6	2.0E-7
2200	1.7E-3	1.6E-7	2.4E-8	6.8E-8	1.3E-3	9.1E-6	2.0E-7
2300	1.7E-3	1.5E-7	2.2E-8	6.4E-8	1.2E-3	9.0E-6	1.9E-7
2400	1.7E-3	1.5E-7	2.0E-8	6.0E-8	1.2E-3	8.9E-6	1.9E-7
2500	1.7E-3	1.5E-7	1.8E-8	5.8E-8	1.2E-3	8.8E-6	1.9E-7
2600	1.6E-3	1.5E-7	1.7E-8	5.6E-8	1.2E-3	8.7E-6	1.9E-7
2700	1.6E-3	1.5E-7	1.7E-8	5.4E-8	1.2E-3	8.6E-6	1.9E-7
2800	1.6E-3	1.5E-7	1.6E-8	5.3E-8	1.2E-3	8.6E-6	1.8E-7
2900	1.6E-3	1.4E-7	1.6E-8	5.2E-8	1.2E-3	8.5E-6	1.8E-7
3000	1.6E-3	1.4E-7	1.5E-8	5.1E-8	1.2E-3	8.4E-6	1.8E-7
3100	1.6E-3	1.4E-7	1.5E-8	5.0E-8	1.1E-3	8.3E-6	1.8E-7
3200	1.5E-3	1.4E-7	1.5E-8	4.9E-8	1.1E-3	8.2E-6	1.8E-7
3300	1.5E-3	1.4E-7	1.4E-8	4.9E-8	1.1E-3	8.1E-6	1.7E-7
3400	1.5E-3	1.4E-7	1.4E-8	4.8E-8	1.1E-3	8.1E-6	1.7E-7
3500	1.5E-3	1.4E-7	1.4E-8	4.8E-8	1.1E-3	8.0E-6	1.7E-7
3600	1.5E-3	1.3E-7	1.4E-8	4.7E-8	1.1E-3	7.9E-6	1.7E-7
3650	1.5E-3	1.3E-7	1.4E-8	4.7E-8	1.1E-3	7.9E-6	1.7E-7
4000	1.4E-3	1.3E-7	1.3E-8	4.5E-8	1.0E-3	7.6E-6	1.6E-7
5000	1.3E-3	1.2E-7	1.2E-8	4.1E-8	9.5E-4	6.9E-6	1.5E-7
6000	1.2E-3	1.1E-7	1.1E-8	3.7E-8	8.6E-4	6.2E-6	1.3E-7
7000	1.1E-3	9.6E-8	9.7E-9	3.3E-8	7.7E-4	5.6E-6	1.2E-7
8000	9.6E-4	8.7E-8	8.8E-9	3.0E-8	7.0E-4	5.1E-6	1.1E-7
9000	8.7E-4	7.9E-8	8.0E-9	2.7E-8	6.3E-4	4.6E-6	9.9E-8
10000	7.8E-4	7.1E-8	7.2E-9	2.5E-8	5.7E-4	4.2E-6	8.9E-8
11000	7.1E-4	6.4E-8	6.5E-9	2.2E-8	5.2E-4	3.8E-6	8.1E-8
12000	6.4E-4	5.8E-8	5.9E-9	2.0E-8	4.7E-4	3.4E-6	7.3E-8
13000	5.8E-4	5.3E-8	5.3E-9	1.8E-8	4.3E-4	3.1E-6	6.6E-8
14000	5.2E-4	4.8E-8	4.8E-9	1.7E-8	3.8E-4	2.8E-6	6.0E-8
15000	4.7E-4	4.3E-8	4.4E-9	1.5E-8	3.5E-4	2.5E-6	5.4E-8
16000	4.3E-4	3.9E-8	4.0E-9	1.4E-8	3.1E-4	2.3E-6	4.9E-8
