Radionuclide	Cl-36
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
210	4.5E-2	2.4E-4	5.4E-5	1.8E-4	4.0E-2
220	4.2E-2	2.2E-4	4.9E-5	1.7E-4	3.8E-2
230	3.9E-2	2.1E-4	4.6E-5	1.5E-4	3.5E-2
240	3.7E-2	2.0E-4	4.2E-5	1.4E-4	3.3E-2
250	3.4E-2	1.8E-4	3.9E-5	1.3E-4	3.1E-2
260	3.2E-2	1.7E-4	3.6E-5	1.2E-4	2.9E-2
270	3.0E-2	1.6E-4	3.3E-5	1.2E-4	2.7E-2
280	2.8E-2	1.5E-4	3.1E-5	1.1E-4	2.6E-2
290	2.7E-2	1.4E-4	2.8E-5	1.0E-4	2.4E-2
300	2.5E-2	1.3E-4	2.6E-5	9.3E-5	2.3E-2
310	2.3E-2	1.2E-4	2.4E-5	8.7E-5	2.1E-2
320	2.2E-2	1.2E-4	2.2E-5	8.1E-5	2.0E-2
330	2.1E-2	1.1E-4	2.1E-5	7.5E-5	1.9E-2
340	1.9E-2	1.0E-4	1.9E-5	7.0E-5	1.8E-2
350	1.8E-2	9.6E-5	1.8E-5	6.5E-5	1.6E-2
360	1.7E-2	9.0E-5	1.6E-5	6.1E-5	1.5E-2
365	1.7E-2	8.8E-5	1.6E-5	5.9E-5	1.5E-2
370	1.6E-2	8.5E-5	1.5E-5	5.7E-5	1.5E-2
380	1.5E-2	8.0E-5	1.4E-5	5.3E-5	1.4E-2
390	1.4E-2	7.5E-5	1.3E-5	4.9E-5	1.3E-2
400	1.3E-2	7.0E-5	1.2E-5	4.6E-5	1.2E-2
410	1.3E-2	6.6E-5	1.1E-5	4.3E-5	1.1E-2
420	1.2E-2	6.2E-5	1.0E-5	4.0E-5	1.1E-2
430	1.1E-2	5.8E-5	9.4E-6	3.7E-5	1.0E-2
440	1.0E-2	5.5E-5	8.7E-6	3.5E-5	9.5E-3
450	9.8E-3	5.2E-5	8.0E-6	3.2E-5	8.9E-3
460	9.2E-3	4.8E-5	7.4E-6	3.0E-5	8.4E-3
470	8.7E-3	4.6E-5	6.8E-6	2.8E-5	7.9E-3
480	8.2E-3	4.3E-5	6.3E-6	2.6E-5	7.4E-3
490	7.7E-3	4.0E-5	5.8E-6	2.5E-5	7.0E-3
500	7.3E-3	3.8E-5	5.4E-6	2.3E-5	6.6E-3
510	6.9E-3	3.6E-5	5.0E-6	2.2E-5	6.2E-3
520	6.5E-3	3.4E-5	4.6E-6	2.0E-5	5.9E-3
530	6.1E-3	3.2E-5	4.3E-6	1.9E-5	5.5E-3
540	5.7E-3	3.0E-5	3.9E-6	1.8E-5	5.2E-3
550	5.4E-3	2.8E-5	3.7E-6	1.7E-5	4.9E-3
560	5.1E-3	2.7E-5	3.4E-6	1.5E-5	4.6E-3
570	4.8E-3	2.5E-5	3.1E-6	1.4E-5	4.4E-3
580	4.5E-3	2.4E-5	2.9E-6	1.4E-5	4.1E-3
590	4.3E-3	2.2E-5	2.7E-6	1.3E-5	3.9E-3
600	4.0E-3	2.1E-5	2.5E-6	1.2E-5	3.7E-3
610	3.8E-3	2.0E-5	2.3E-6	1.1E-5	3.5E-3
620	3.6E-3	1.9E-5	2.1E-6	1.0E-5	3.3E-3
630	3.4E-3	1.8E-5	2.0E-6	9.8E-6	3.1E-3
640	3.2E-3	1.7E-5	1.8E-6	9.1E-6	2.9E-3
650	3.0E-3	1.6E-5	1.7E-6	8.6E-6	2.8E-3
660	2.9E-3	1.5E-5	1.5E-6	8.0E-6	2.6E-3
670	2.7E-3	1.4E-5	1.4E-6	7.5E-6	2.5E-3
680	2.6E-3	1.3E-5	1.3E-6	7.1E-6	2.3E-3
690	2.4E-3	1.2E-5	1.2E-6	6.6E-6	2.2E-3
700	2.3E-3	1.2E-5	1.1E-6	6.2E-6	2.1E-3
710	2.2E-3	1.1E-5	1.0E-6	5.8E-6	2.0E-3
720	2.1E-3	1.1E-5	9.7E-7	5.5E-6	1.9E-3
730	1.9E-3	9.9E-6	9.0E-7	5.2E-6	1.8E-3
740	1.8E-3	9.4E-6	8.3E-7	4.8E-6	1.7E-3
750	1.7E-3	8.9E-6	7.7E-7	4.6E-6	1.6E-3
760	1.6E-3	8.4E-6	7.1E-7	4.3E-6	1.5E-3
770	1.6E-3	7.9E-6	6.6E-7	4.0E-6	1.4E-3
780	1.5E-3	7.5E-6	6.1E-7	3.8E-6	1.3E-3
790	1.4E-3	7.1E-6	5.7E-7	3.6E-6	1.3E-3
800	1.3E-3	6.7E-6	5.2E-7	3.3E-6	1.2E-3
810	1.2E-3	6.4E-6	4.8E-7	3.1E-6	1.1E-3
820	1.2E-3	6.0E-6	4.5E-7	3.0E-6	1.1E-3
830	1.1E-3	5.7E-6	4.2E-7	2.8E-6	1.0E-3
840	1.1E-3	5.4E-6	3.9E-7	2.6E-6	9.7E-4
850	1.0E-3	5.1E-6	3.6E-7	2.5E-6	9.2E-4
860	9.5E-4	4.8E-6	3.3E-7	2.3E-6	8.7E-4
870	9.0E-4	4.6E-6	3.1E-7	2.2E-6	8.2E-4
880	8.5E-4	4.3E-6	2.8E-7	2.1E-6	7.8E-4
890	8.1E-4	4.1E-6	2.6E-7	1.9E-6	7.4E-4
900	7.7E-4	3.9E-6	2.4E-7	1.8E-6	7.0E-4
910	7.3E-4	3.7E-6	2.3E-7	1.7E-6	6.6E-4
920	6.9E-4	3.5E-6	2.1E-7	1.6E-6	6.3E-4
930	6.5E-4	3.3E-6	1.9E-7	1.5E-6	6.0E-4
940	6.2E-4	3.1E-6	1.8E-7	1.4E-6	5.7E-4
950	5.9E-4	3.0E-6	1.7E-7	1.4E-6	5.4E-4
960	5.6E-4	2.8E-6	1.6E-7	1.3E-6	5.1E-4
970	5.3E-4	2.7E-6	1.4E-7	1.2E-6	4.8E-4
980	5.0E-4	2.5E-6	1.3E-7	1.1E-6	4.6E-4
990	4.7E-4	2.4E-6	1.2E-7	1.1E-6	4.3E-4
1000	4.5E-4	2.3E-6	1.1E-7	1.0E-6	4.1E-4
1010	4.3E-4	2.2E-6	1.1E-7	9.7E-7	3.9E-4
1020	4.1E-4	2.0E-6	9.9E-8	9.1E-7	3.7E-4
1030	3.8E-4	1.9E-6	9.2E-8	8.6E-7	3.5E-4
1040	3.6E-4	1.8E-6	8.5E-8	8.2E-7	3.3E-4
1050	3.5E-4	1.7E-6	7.9E-8	7.7E-7	3.2E-4
1060	3.3E-4	1.7E-6	7.4E-8	7.3E-7	3.0E-4
1070	3.1E-4	1.6E-6	6.8E-8	6.9E-7	2.8E-4
1080	3.0E-4	1.5E-6	6.3E-8	6.5E-7	2.7E-4
1090	2.8E-4	1.4E-6	5.9E-8	6.2E-7	2.6E-4
1095	2.7E-4	1.4E-6	5.7E-8	6.0E-7	2.5E-4
1100	2.7E-4	1.3E-6	5.5E-8	5.8E-7	2.4E-4
1200	1.6E-4	7.9E-7	2.7E-8	3.4E-7	1.5E-4
1300	9.5E-5	4.7E-7	1.3E-8	2.0E-7	8.7E-5
1400	5.7E-5	2.8E-7	6.6E-9	1.2E-7	5.2E-5
1500	3.4E-5	1.7E-7	3.4E-9	6.8E-8	3.1E-5
1600	2.1E-5	1.0E-7	1.8E-9	4.1E-8	1.9E-5
1700	1.2E-5	6.2E-8	9.7E-10	2.4E-8	1.1E-5
1800	7.6E-6	3.8E-8	5.3E-10	1.5E-8	6.9E-6
1900	4.6E-6	2.3E-8	3.0E-10	8.8E-9	4.2E-6
2000	2.8E-6	1.4E-8	1.7E-10	5.3E-9	2.5E-6
2100	1.7E-6	8.3E-9	-	3.2E-9	1.5E-6
2200	1.0E-6	5.0E-9	-	1.9E-9	9.3E-7
2300	6.2E-7	3.1E-9	-	1.2E-9	5.6E-7
2400	3.7E-7	1.9E-9	-	7.1E-10	3.4E-7
2500	2.3E-7	1.1E-9	-	4.3E-10	2.1E-7
2600	1.4E-7	6.8E-10	-	2.6E-10	1.3E-7
2700	8.3E-8	4.1E-10	-	1.6E-10	7.6E-8
2800	5.0E-8	2.5E-10	-	-	4.6E-8
2900	3.1E-8	1.5E-10	-	-	2.8E-8
3000	1.9E-8	-	-	-	1.7E-8
3100	1.1E-8	-	-	-	1.0E-8
3200	6.8E-9	-	-	-	6.2E-9
3300	4.1E-9	-	-	-	3.8E-9
3400	2.5E-9	-	-	-	2.3E-9
3500	1.5E-9	-	-	-	1.4E-9
3600	9.2E-10	-	-	-	8.4E-10
3650	7.2E-10	-	-	-	6.6E-10
4000	1.2E-10	-	-	-	1.1E-10
