Radionuclide	Cl-36
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
31	3.9E-1	1.1E-4	8.2E-4	1.4E-3	3.9E-1
32	3.9E-1	1.1E-4	8.0E-4	1.4E-3	3.9E-1
33	3.9E-1	1.1E-4	7.9E-4	1.4E-3	3.9E-1
34	3.9E-1	1.0E-4	7.8E-4	1.4E-3	3.9E-1
35	3.9E-1	9.9E-5	7.7E-4	1.3E-3	3.9E-1
36	3.9E-1	9.6E-5	7.7E-4	1.3E-3	3.8E-1
37	3.9E-1	9.3E-5	7.6E-4	1.3E-3	3.8E-1
38	3.9E-1	9.0E-5	7.5E-4	1.3E-3	3.8E-1
39	3.8E-1	8.8E-5	7.5E-4	1.3E-3	3.8E-1
40	3.8E-1	8.5E-5	7.4E-4	1.3E-3	3.8E-1
41	3.8E-1	8.3E-5	7.4E-4	1.3E-3	3.8E-1
42	3.8E-1	8.1E-5	7.4E-4	1.3E-3	3.8E-1
43	3.8E-1	7.9E-5	7.3E-4	1.3E-3	3.8E-1
44	3.8E-1	7.7E-5	7.3E-4	1.3E-3	3.8E-1
45	3.8E-1	7.5E-5	7.3E-4	1.3E-3	3.8E-1
46	3.8E-1	7.3E-5	7.2E-4	1.3E-3	3.8E-1
47	3.8E-1	7.2E-5	7.2E-4	1.3E-3	3.8E-1
48	3.8E-1	7.0E-5	7.2E-4	1.3E-3	3.8E-1
49	3.8E-1	6.9E-5	7.1E-4	1.2E-3	3.7E-1
50	3.8E-1	6.7E-5	7.1E-4	1.2E-3	3.7E-1
51	3.8E-1	6.6E-5	7.1E-4	1.2E-3	3.7E-1
52	3.7E-1	6.5E-5	7.1E-4	1.2E-3	3.7E-1
53	3.7E-1	6.4E-5	7.0E-4	1.2E-3	3.7E-1
54	3.7E-1	6.2E-5	7.0E-4	1.2E-3	3.7E-1
55	3.7E-1	6.1E-5	7.0E-4	1.2E-3	3.7E-1
56	3.7E-1	6.0E-5	7.0E-4	1.2E-3	3.7E-1
57	3.7E-1	5.9E-5	7.0E-4	1.2E-3	3.7E-1
58	3.7E-1	5.8E-5	6.9E-4	1.2E-3	3.7E-1
59	3.7E-1	5.8E-5	6.9E-4	1.2E-3	3.7E-1
60	3.7E-1	5.7E-5	6.9E-4	1.2E-3	3.7E-1
61	3.7E-1	5.6E-5	6.9E-4	1.2E-3	3.7E-1
62	3.7E-1	5.5E-5	6.8E-4	1.2E-3	3.6E-1
63	3.7E-1	5.5E-5	6.8E-4	1.2E-3	3.6E-1
64	3.7E-1	5.4E-5	6.8E-4	1.2E-3	3.6E-1
65	3.6E-1	5.3E-5	6.8E-4	1.2E-3	3.6E-1
66	3.6E-1	5.3E-5	6.8E-4	1.2E-3	3.6E-1
67	3.6E-1	5.2E-5	6.7E-4	1.2E-3	3.6E-1
68	3.6E-1	5.2E-5	6.7E-4	1.2E-3	3.6E-1
69	3.6E-1	5.1E-5	6.7E-4	1.2E-3	3.6E-1
70	3.6E-1	5.1E-5	6.7E-4	1.2E-3	3.6E-1
71	3.6E-1	5.0E-5	6.7E-4	1.2E-3	3.6E-1
72	3.6E-1	5.0E-5	6.6E-4	1.2E-3	3.6E-1
73	3.6E-1	4.9E-5	6.6E-4	1.1E-3	3.6E-1
74	3.6E-1	4.9E-5	6.6E-4	1.1E-3	3.6E-1
75	3.6E-1	4.8E-5	6.6E-4	1.1E-3	3.6E-1
76	3.6E-1	4.8E-5	6.6E-4	1.1E-3	3.5E-1
77	3.6E-1	4.8E-5	6.5E-4	1.1E-3	3.5E-1
78	3.6E-1	4.7E-5	6.5E-4	1.1E-3	3.5E-1
79	3.5E-1	4.7E-5	6.5E-4	1.1E-3	3.5E-1
80	3.5E-1	4.7E-5	6.5E-4	1.1E-3	3.5E-1
81	3.5E-1	4.6E-5	6.5E-4	1.1E-3	3.5E-1
82	3.5E-1	4.6E-5	6.4E-4	1.1E-3	3.5E-1
83	3.5E-1	4.6E-5	6.4E-4	1.1E-3	3.5E-1
84	3.5E-1	4.6E-5	6.4E-4	1.1E-3	3.5E-1
85	3.5E-1	4.5E-5	6.4E-4	1.1E-3	3.5E-1
86	3.5E-1	4.5E-5	6.4E-4	1.1E-3	3.5E-1
87	3.5E-1	4.5E-5	6.3E-4	1.1E-3	3.5E-1
88	3.5E-1	4.5E-5	6.3E-4	1.1E-3	3.5E-1
89	3.5E-1	4.4E-5	6.3E-4	1.1E-3	3.5E-1
90	3.5E-1	4.4E-5	6.3E-4	1.1E-3	3.5E-1
91	3.5E-1	4.4E-5	6.3E-4	1.1E-3	3.4E-1
92	3.5E-1	4.4E-5	6.2E-4	1.1E-3	3.4E-1
93	3.5E-1	4.3E-5	6.2E-4	1.1E-3	3.4E-1
94	3.4E-1	4.3E-5	6.2E-4	1.1E-3	3.4E-1
95	3.4E-1	4.3E-5	6.2E-4	1.1E-3	3.4E-1
96	3.4E-1	4.3E-5	6.2E-4	1.1E-3	3.4E-1
97	3.4E-1	4.3E-5	6.1E-4	1.1E-3	3.4E-1
98	3.4E-1	4.3E-5	6.1E-4	1.1E-3	3.4E-1
99	3.4E-1	4.2E-5	6.1E-4	1.1E-3	3.4E-1
100	3.4E-1	4.2E-5	6.1E-4	1.1E-3	3.4E-1
110	3.3E-1	4.1E-5	5.9E-4	1.0E-3	3.3E-1
120	3.3E-1	4.0E-5	5.7E-4	9.9E-4	3.3E-1
130	3.2E-1	3.9E-5	5.5E-4	9.6E-4	3.2E-1
140	3.2E-1	3.8E-5	5.4E-4	9.3E-4	3.1E-1
150	3.1E-1	3.7E-5	5.2E-4	9.0E-4	3.1E-1
160	3.0E-1	3.6E-5	5.1E-4	8.8E-4	3.0E-1
170	3.0E-1	3.6E-5	4.9E-4	8.5E-4	3.0E-1
180	2.9E-1	3.5E-5	4.7E-4	8.2E-4	2.9E-1
190	2.9E-1	3.4E-5	4.6E-4	8.0E-4	2.9E-1
200	2.8E-1	3.4E-5	4.5E-4	7.8E-4	2.8E-1
210	2.8E-1	3.3E-5	4.3E-4	7.5E-4	2.8E-1
220	2.8E-1	3.2E-5	4.2E-4	7.3E-4	2.7E-1
230	2.7E-1	3.2E-5	4.1E-4	7.1E-4	2.7E-1
240	2.7E-1	3.1E-5	3.9E-4	6.9E-4	2.7E-1
250	2.6E-1	3.1E-5	3.8E-4	6.6E-4	2.6E-1
260	2.6E-1	3.0E-5	3.7E-4	6.4E-4	2.6E-1
270	2.5E-1	3.0E-5	3.6E-4	6.3E-4	2.5E-1
280	2.5E-1	2.9E-5	3.5E-4	6.1E-4	2.5E-1
290	2.5E-1	2.9E-5	3.4E-4	5.9E-4	2.5E-1
300	2.4E-1	2.8E-5	3.3E-4	5.7E-4	2.4E-1
310	2.4E-1	2.8E-5	3.2E-4	5.5E-4	2.4E-1
320	2.4E-1	2.7E-5	3.1E-4	5.4E-4	2.4E-1
330	2.3E-1	2.7E-5	3.0E-4	5.2E-4	2.3E-1
340	2.3E-1	2.6E-5	2.9E-4	5.0E-4	2.3E-1
350	2.3E-1	2.6E-5	2.8E-4	4.9E-4	2.3E-1
360	2.2E-1	2.5E-5	2.7E-4	4.7E-4	2.2E-1
365	2.2E-1	2.5E-5	2.7E-4	4.7E-4	2.2E-1
370	2.2E-1	2.5E-5	2.6E-4	4.6E-4	2.2E-1
380	2.2E-1	2.5E-5	2.6E-4	4.5E-4	2.2E-1
390	2.2E-1	2.4E-5	2.5E-4	4.3E-4	2.1E-1
400	2.1E-1	2.4E-5	2.4E-4	4.2E-4	2.1E-1
410	2.1E-1	2.4E-5	2.3E-4	4.1E-4	2.1E-1
420	2.1E-1	2.3E-5	2.3E-4	3.9E-4	2.1E-1
430	2.0E-1	2.3E-5	2.2E-4	3.8E-4	2.0E-1
440	2.0E-1	2.3E-5	2.1E-4	3.7E-4	2.0E-1
450	2.0E-1	2.2E-5	2.1E-4	3.6E-4	2.0E-1
460	2.0E-1	2.2E-5	2.0E-4	3.5E-4	2.0E-1
470	2.0E-1	2.2E-5	1.9E-4	3.4E-4	2.0E-1
480	1.9E-1	2.1E-5	1.9E-4	3.3E-4	1.9E-1
490	1.9E-1	2.1E-5	1.8E-4	3.2E-4	1.9E-1
500	1.9E-1	2.1E-5	1.8E-4	3.1E-4	1.9E-1
510	1.9E-1	2.1E-5	1.7E-4	3.0E-4	1.9E-1
520	1.9E-1	2.0E-5	1.7E-4	2.9E-4	1.9E-1
530	1.8E-1	2.0E-5	1.6E-4	2.8E-4	1.8E-1
540	1.8E-1	2.0E-5	1.6E-4	2.7E-4	1.8E-1
550	1.8E-1	2.0E-5	1.5E-4	2.7E-4	1.8E-1
560	1.8E-1	1.9E-5	1.5E-4	2.6E-4	1.8E-1
570	1.8E-1	1.9E-5	1.4E-4	2.5E-4	1.8E-1
580	1.8E-1	1.9E-5	1.4E-4	2.4E-4	1.7E-1
590	1.7E-1	1.9E-5	1.3E-4	2.3E-4	1.7E-1
600	1.7E-1	1.9E-5	1.3E-4	2.3E-4	1.7E-1
610	1.7E-1	1.8E-5	1.3E-4	2.2E-4	1.7E-1
620	1.7E-1	1.8E-5	1.2E-4	2.1E-4	1.7E-1
630	1.7E-1	1.8E-5	1.2E-4	2.1E-4	1.7E-1
640	1.7E-1	1.8E-5	1.1E-4	2.0E-4	1.7E-1
650	1.7E-1	1.8E-5	1.1E-4	2.0E-4	1.7E-1
660	1.6E-1	1.8E-5	1.1E-4	1.9E-4	1.6E-1
670	1.6E-1	1.7E-5	1.0E-4	1.8E-4	1.6E-1
680	1.6E-1	1.7E-5	1.0E-4	1.8E-4	1.6E-1
690	1.6E-1	1.7E-5	9.8E-5	1.7E-4	1.6E-1
700	1.6E-1	1.7E-5	9.5E-5	1.7E-4	1.6E-1
710	1.6E-1	1.7E-5	9.2E-5	1.6E-4	1.6E-1
720	1.6E-1	1.7E-5	8.9E-5	1.6E-4	1.6E-1
730	1.6E-1	1.7E-5	8.6E-5	1.5E-4	1.6E-1
740	1.6E-1	1.6E-5	8.4E-5	1.5E-4	1.5E-1
750	1.5E-1	1.6E-5	8.1E-5	1.4E-4	1.5E-1
760	1.5E-1	1.6E-5	7.9E-5	1.4E-4	1.5E-1
770	1.5E-1	1.6E-5	7.6E-5	1.4E-4	1.5E-1
780	1.5E-1	1.6E-5	7.4E-5	1.3E-4	1.5E-1
790	1.5E-1	1.6E-5	7.2E-5	1.3E-4	1.5E-1
800	1.5E-1	1.6E-5	7.0E-5	1.2E-4	1.5E-1
810	1.5E-1	1.6E-5	6.7E-5	1.2E-4	1.5E-1
820	1.5E-1	1.5E-5	6.5E-5	1.2E-4	1.5E-1
830	1.5E-1	1.5E-5	6.3E-5	1.1E-4	1.5E-1
840	1.5E-1	1.5E-5	6.1E-5	1.1E-4	1.5E-1
850	1.5E-1	1.5E-5	6.0E-5	1.1E-4	1.5E-1
860	1.5E-1	1.5E-5	5.8E-5	1.0E-4	1.4E-1
870	1.4E-1	1.5E-5	5.6E-5	1.0E-4	1.4E-1
880	1.4E-1	1.5E-5	5.4E-5	9.8E-5	1.4E-1
890	1.4E-1	1.5E-5	5.3E-5	9.5E-5	1.4E-1
900	1.4E-1	1.5E-5	5.1E-5	9.3E-5	1.4E-1
910	1.4E-1	1.5E-5	5.0E-5	9.0E-5	1.4E-1
920	1.4E-1	1.5E-5	4.8E-5	8.7E-5	1.4E-1
930	1.4E-1	1.4E-5	4.7E-5	8.5E-5	1.4E-1
940	1.4E-1	1.4E-5	4.5E-5	8.2E-5	1.4E-1
950	1.4E-1	1.4E-5	4.4E-5	8.0E-5	1.4E-1
960	1.4E-1	1.4E-5	4.2E-5	7.8E-5	1.4E-1
970	1.4E-1	1.4E-5	4.1E-5	7.6E-5	1.4E-1
980	1.4E-1	1.4E-5	4.0E-5	7.3E-5	1.4E-1
990	1.4E-1	1.4E-5	3.9E-5	7.1E-5	1.4E-1
1000	1.4E-1	1.4E-5	3.7E-5	6.9E-5	1.4E-1
1010	1.4E-1	1.4E-5	3.6E-5	6.7E-5	1.4E-1
1020	1.4E-1	1.4E-5	3.5E-5	6.5E-5	1.4E-1
1030	1.4E-1	1.4E-5	3.4E-5	6.3E-5	1.3E-1
1040	1.3E-1	1.4E-5	3.3E-5	6.2E-5	1.3E-1
1050	1.3E-1	1.4E-5	3.2E-5	6.0E-5	1.3E-1
1060	1.3E-1	1.4E-5	3.1E-5	5.8E-5	1.3E-1
1070	1.3E-1	1.4E-5	3.0E-5	5.7E-5	1.3E-1
1080	1.3E-1	1.4E-5	2.9E-5	5.5E-5	1.3E-1
1090	1.3E-1	1.3E-5	2.8E-5	5.3E-5	1.3E-1
1095	1.3E-1	1.3E-5	2.8E-5	5.3E-5	1.3E-1
1100	1.3E-1	1.3E-5	2.8E-5	5.2E-5	1.3E-1
1200	1.3E-1	1.3E-5	2.0E-5	3.9E-5	1.3E-1
1300	1.3E-1	1.3E-5	1.5E-5	3.0E-5	1.3E-1
1400	1.2E-1	1.2E-5	1.1E-5	2.3E-5	1.2E-1
1500	1.2E-1	1.2E-5	8.0E-6	1.8E-5	1.2E-1
1600	1.2E-1	1.2E-5	5.9E-6	1.4E-5	1.2E-1
1700	1.2E-1	1.2E-5	4.4E-6	1.2E-5	1.2E-1
1800	1.2E-1	1.1E-5	3.2E-6	9.7E-6	1.2E-1
1900	1.1E-1	1.1E-5	2.4E-6	8.3E-6	1.1E-1
2000	1.1E-1	1.1E-5	1.8E-6	7.2E-6	1.1E-1
2100	1.1E-1	1.1E-5	1.3E-6	6.3E-6	1.1E-1
2200	1.1E-1	1.1E-5	1.0E-6	5.7E-6	1.1E-1
2300	1.1E-1	1.1E-5	7.7E-7	5.3E-6	1.1E-1
2400	1.1E-1	1.1E-5	5.9E-7	4.9E-6	1.1E-1
2500	1.1E-1	1.1E-5	4.6E-7	4.7E-6	1.1E-1
2600	1.1E-1	1.0E-5	3.7E-7	4.5E-6	1.1E-1
2700	1.0E-1	1.0E-5	3.0E-7	4.3E-6	1.0E-1
2800	1.0E-1	1.0E-5	2.4E-7	4.2E-6	1.0E-1
2900	1.0E-1	1.0E-5	2.0E-7	4.1E-6	1.0E-1
3000	1.0E-1	1.0E-5	1.8E-7	4.0E-6	1.0E-1
3100	1.0E-1	1.0E-5	1.6E-7	3.9E-6	1.0E-1
3200	1.0E-1	9.9E-6	1.4E-7	3.8E-6	9.9E-2
3300	9.9E-2	9.8E-6	1.3E-7	3.8E-6	9.8E-2
3400	9.8E-2	9.7E-6	1.2E-7	3.7E-6	9.7E-2
3500	9.7E-2	9.6E-6	1.1E-7	3.7E-6	9.6E-2
3600	9.6E-2	9.5E-6	1.1E-7	3.6E-6	9.5E-2
3650	9.5E-2	9.4E-6	1.0E-7	3.6E-6	9.5E-2
4000	9.2E-2	9.1E-6	9.4E-8	3.5E-6	9.2E-2
5000	8.3E-2	8.2E-6	8.2E-8	3.2E-6	8.3E-2
6000	7.5E-2	7.4E-6	7.4E-8	2.9E-6	7.5E-2
7000	6.8E-2	6.7E-6	6.7E-8	2.6E-6	6.8E-2
8000	6.2E-2	6.1E-6	6.1E-8	2.3E-6	6.1E-2
9000	5.6E-2	5.5E-6	5.5E-8	2.1E-6	5.6E-2
10000	5.0E-2	5.0E-6	5.0E-8	1.9E-6	5.0E-2
11000	4.6E-2	4.5E-6	4.5E-8	1.7E-6	4.6E-2
12000	4.1E-2	4.1E-6	4.1E-8	1.6E-6	4.1E-2
13000	3.7E-2	3.7E-6	3.7E-8	1.4E-6	3.7E-2
14000	3.4E-2	3.3E-6	3.3E-8	1.3E-6	3.4E-2
15000	3.1E-2	3.0E-6	3.0E-8	1.2E-6	3.1E-2
16000	2.8E-2	2.7E-6	2.7E-8	1.0E-6	2.8E-2
17000	2.5E-2	2.5E-6	2.5E-8	9.5E-7	2.5E-2
18000	2.3E-2	2.2E-6	2.2E-8	8.6E-7	2.3E-2
18250	2.2E-2	2.2E-6	2.2E-8	8.4E-7	2.2E-2
