Radionuclide	Br-77
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
40	2.3E-7	1.4E-8	1.5E-10	5.1E-9	3.7E-9
41	1.6E-7	9.7E-9	1.1E-10	3.6E-9	2.6E-9
42	1.2E-7	6.8E-9	-	2.5E-9	1.8E-9
43	8.1E-8	4.8E-9	-	1.8E-9	1.3E-9
44	5.7E-8	3.4E-9	-	1.3E-9	9.0E-10
45	4.0E-8	2.4E-9	-	8.9E-10	6.4E-10
46	2.8E-8	1.7E-9	-	6.3E-10	4.5E-10
47	2.0E-8	1.2E-9	-	4.4E-10	3.2E-10
48	1.4E-8	8.4E-10	-	3.1E-10	2.2E-10
49	9.9E-9	5.9E-10	-	2.2E-10	1.6E-10
50	7.0E-9	4.2E-10	-	1.5E-10	1.1E-10
51	4.9E-9	2.9E-10	-	1.1E-10	-
52	3.5E-9	2.1E-10	-	-	-
53	2.4E-9	1.5E-10	-	-	-
54	1.7E-9	1.0E-10	-	-	-
55	1.2E-9	-	-	-	-
56	8.6E-10	-	-	-	-
57	6.0E-10	-	-	-	-
58	4.3E-10	-	-	-	-
59	3.0E-10	-	-	-	-
60	2.1E-10	-	-	-	-
61	1.5E-10	-	-	-	-
62	1.1E-10	-	-	-	-
