Radionuclide	Br-77
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
4.75	3.3E-2	-	-	2.3E-3	5.5E-3
5	3.0E-2	1.4E-3	3.4E-3	1.7E-3	5.1E-3
5.5	2.4E-2	-	-	9.7E-4	4.3E-3
6	2.0E-2	9.9E-4	6.7E-4	6.3E-4	3.7E-3
6.5	1.7E-2	-	-	4.5E-4	3.2E-3
7	1.4E-2	7.0E-4	1.5E-4	3.4E-4	2.7E-3
7.5	1.2E-2	-	-	2.7E-4	2.3E-3
8	1.0E-2	4.9E-4	4.6E-5	2.2E-4	2.0E-3
8.5	8.6E-3	-	-	1.8E-4	1.7E-3
9	7.3E-3	3.5E-4	2.2E-5	1.5E-4	1.5E-3
9.5	6.1E-3	-	-	1.3E-4	1.2E-3
10	5.2E-3	2.5E-4	1.3E-5	1.1E-4	1.1E-3
11	3.7E-3	1.7E-4	8.4E-6	7.4E-5	7.8E-4
12	2.6E-3	1.2E-4	5.4E-6	5.2E-5	5.8E-4
13	1.9E-3	8.6E-5	3.5E-6	3.6E-5	4.3E-4
14	1.3E-3	6.1E-5	2.3E-6	2.5E-5	3.1E-4
15	9.5E-4	4.3E-5	1.5E-6	1.8E-5	2.3E-4
16	6.8E-4	3.0E-5	1.0E-6	1.2E-5	1.7E-4
17	4.9E-4	2.1E-5	7.0E-7	8.7E-6	1.3E-4
18	3.5E-4	1.5E-5	4.7E-7	6.1E-6	9.3E-5
19	2.5E-4	1.1E-5	3.2E-7	4.3E-6	6.9E-5
20	1.8E-4	7.6E-6	2.2E-7	3.0E-6	5.1E-5
21	1.3E-4	5.3E-6	1.5E-7	2.1E-6	3.8E-5
22	9.1E-5	3.8E-6	1.1E-7	1.5E-6	2.8E-5
23	6.5E-5	2.7E-6	7.4E-8	1.1E-6	2.1E-5
24	4.7E-5	1.9E-6	5.2E-8	7.5E-7	1.5E-5
25	3.4E-5	1.3E-6	3.7E-8	5.3E-7	1.1E-5
26	2.4E-5	9.4E-7	2.6E-8	3.8E-7	8.4E-6
27	1.7E-5	6.6E-7	1.9E-8	2.7E-7	6.2E-6
28	1.3E-5	4.7E-7	1.3E-8	1.9E-7	4.6E-6
29	9.0E-6	3.3E-7	9.6E-9	1.3E-7	3.4E-6
30	6.5E-6	2.3E-7	6.9E-9	9.5E-8	2.5E-6
31	4.7E-6	1.7E-7	4.9E-9	6.7E-8	1.9E-6
32	3.4E-6	1.2E-7	3.6E-9	4.8E-8	1.4E-6
33	2.4E-6	8.3E-8	2.6E-9	3.4E-8	1.0E-6
34	1.8E-6	5.9E-8	1.9E-9	2.4E-8	7.6E-7
35	1.3E-6	4.2E-8	1.4E-9	1.7E-8	5.6E-7
36	9.2E-7	2.9E-8	9.9E-10	1.2E-8	4.2E-7
37	6.6E-7	2.1E-8	7.2E-10	8.6E-9	3.1E-7
38	4.8E-7	1.5E-8	5.2E-10	6.1E-9	2.3E-7
39	3.5E-7	1.0E-8	3.8E-10	4.4E-9	1.7E-7
40	2.5E-7	7.4E-9	2.8E-10	3.1E-9	1.3E-7
41	1.8E-7	5.2E-9	2.0E-10	2.2E-9	9.4E-8
42	1.3E-7	3.7E-9	1.5E-10	1.6E-9	6.9E-8
43	9.7E-8	2.6E-9	1.1E-10	1.1E-9	5.2E-8
44	7.0E-8	1.9E-9	-	8.0E-10	3.8E-8
45	5.1E-8	1.3E-9	-	5.7E-10	2.8E-8
46	3.7E-8	9.4E-10	-	4.1E-10	2.1E-8
47	2.7E-8	6.7E-10	-	2.9E-10	1.6E-8
48	2.0E-8	4.7E-10	-	2.1E-10	1.2E-8
49	1.4E-8	3.4E-10	-	1.5E-10	8.6E-9
50	1.0E-8	2.4E-10	-	1.1E-10	6.3E-9
51	7.7E-9	1.7E-10	-	-	4.7E-9
52	5.6E-9	1.2E-10	-	-	3.5E-9
53	4.1E-9	-	-	-	2.6E-9
54	3.0E-9	-	-	-	1.9E-9
55	2.2E-9	-	-	-	1.4E-9
56	1.6E-9	-	-	-	1.1E-9
57	1.2E-9	-	-	-	7.8E-10
58	8.6E-10	-	-	-	5.8E-10
59	6.3E-10	-	-	-	4.3E-10
60	4.6E-10	-	-	-	3.2E-10
61	3.4E-10	-	-	-	2.4E-10
62	2.5E-10	-	-	-	1.8E-10
63	1.8E-10	-	-	-	1.3E-10
64	1.3E-10	-	-	-	-
