Radionuclide	Ba-140
Route of Intake	Ingestion
Material	Soluble forms, fA=0.2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
67	4.4E-4	2.2E-7	2.0E-6	3.6E-6	4.1E-4
68	4.2E-4	2.1E-7	1.9E-6	3.3E-6	3.9E-4
69	3.9E-4	1.9E-7	1.8E-6	3.1E-6	3.6E-4
70	3.7E-4	1.8E-7	1.6E-6	2.9E-6	3.4E-4
71	3.5E-4	1.7E-7	1.5E-6	2.8E-6	3.2E-4
72	3.3E-4	1.6E-7	1.4E-6	2.6E-6	3.0E-4
73	3.1E-4	1.5E-7	1.4E-6	2.4E-6	2.9E-4
74	2.9E-4	1.4E-7	1.3E-6	2.3E-6	2.7E-4
75	2.8E-4	1.3E-7	1.2E-6	2.1E-6	2.6E-4
76	2.6E-4	1.2E-7	1.1E-6	2.0E-6	2.4E-4
77	2.5E-4	1.1E-7	1.0E-6	1.9E-6	2.3E-4
78	2.3E-4	1.1E-7	9.8E-7	1.8E-6	2.1E-4
79	2.2E-4	1.0E-7	9.1E-7	1.7E-6	2.0E-4
80	2.1E-4	9.4E-8	8.6E-7	1.6E-6	1.9E-4
81	1.9E-4	8.8E-8	8.0E-7	1.5E-6	1.8E-4
82	1.8E-4	8.2E-8	7.5E-7	1.4E-6	1.7E-4
83	1.7E-4	7.7E-8	7.0E-7	1.3E-6	1.6E-4
84	1.6E-4	7.2E-8	6.6E-7	1.2E-6	1.5E-4
85	1.5E-4	6.8E-8	6.2E-7	1.1E-6	1.4E-4
86	1.4E-4	6.3E-8	5.8E-7	1.1E-6	1.3E-4
87	1.4E-4	5.9E-8	5.4E-7	1.0E-6	1.3E-4
88	1.3E-4	5.6E-8	5.1E-7	9.4E-7	1.2E-4
89	1.2E-4	5.2E-8	4.8E-7	8.9E-7	1.1E-4
90	1.1E-4	4.9E-8	4.5E-7	8.3E-7	1.1E-4
91	1.1E-4	4.6E-8	4.2E-7	7.8E-7	9.9E-5
92	1.0E-4	4.3E-8	3.9E-7	7.3E-7	9.3E-5
93	9.6E-5	4.0E-8	3.7E-7	6.9E-7	8.8E-5
94	9.1E-5	3.8E-8	3.4E-7	6.5E-7	8.3E-5
95	8.5E-5	3.5E-8	3.2E-7	6.1E-7	7.8E-5
96	8.1E-5	3.3E-8	3.0E-7	5.7E-7	7.4E-5
97	7.6E-5	3.1E-8	2.8E-7	5.3E-7	7.0E-5
98	7.2E-5	2.9E-8	2.7E-7	5.0E-7	6.6E-5
99	6.8E-5	2.7E-8	2.5E-7	4.7E-7	6.2E-5
100	6.4E-5	2.5E-8	2.3E-7	4.4E-7	5.8E-5
110	3.6E-5	1.3E-8	1.2E-7	2.4E-7	3.3E-5
120	2.0E-5	6.9E-9	6.3E-8	1.3E-7	1.8E-5
130	1.1E-5	3.6E-9	3.3E-8	6.8E-8	1.0E-5
140	6.3E-6	1.9E-9	1.7E-8	3.7E-8	5.7E-6
150	3.6E-6	9.9E-10	9.0E-9	2.0E-8	3.2E-6
160	2.0E-6	5.2E-10	4.7E-9	1.1E-8	1.8E-6
170	1.1E-6	2.7E-10	2.5E-9	5.8E-9	1.0E-6
180	6.4E-7	1.4E-10	1.3E-9	3.2E-9	5.8E-7
190	3.7E-7	-	6.8E-10	1.7E-9	3.3E-7
200	2.1E-7	-	3.6E-10	9.4E-10	1.9E-7
210	1.2E-7	-	1.9E-10	5.2E-10	1.1E-7
220	6.8E-8	-	-	2.8E-10	6.1E-8
230	3.9E-8	-	-	1.6E-10	3.5E-8
240	2.2E-8	-	-	-	2.0E-8
250	1.3E-8	-	-	-	1.1E-8
260	7.3E-9	-	-	-	6.5E-9
270	4.2E-9	-	-	-	3.7E-9
280	2.4E-9	-	-	-	2.1E-9
290	1.4E-9	-	-	-	1.2E-9
300	8.0E-10	-	-	-	7.1E-10
310	4.6E-10	-	-	-	4.1E-10
320	2.6E-10	-	-	-	2.3E-10
330	1.5E-10	-	-	-	1.3E-10
