Radionuclide	Ba-131
Route of Intake	Ingestion
Material	Soluble forms, fA=0.2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
95	4.9E-5	2.0E-8	1.8E-7	3.5E-7	4.5E-5
96	4.6E-5	1.9E-8	1.7E-7	3.2E-7	4.2E-5
97	4.3E-5	1.7E-8	1.6E-7	3.0E-7	3.9E-5
98	4.0E-5	1.6E-8	1.5E-7	2.8E-7	3.7E-5
99	3.8E-5	1.5E-8	1.4E-7	2.6E-7	3.4E-5
100	3.5E-5	1.4E-8	1.3E-7	2.5E-7	3.2E-5
110	1.9E-5	6.9E-9	6.3E-8	1.2E-7	1.7E-5
120	9.8E-6	3.4E-9	3.1E-8	6.2E-8	8.9E-6
130	5.2E-6	1.7E-9	1.5E-8	3.1E-8	4.7E-6
140	2.7E-6	8.3E-10	7.6E-9	1.6E-8	2.5E-6
150	1.5E-6	4.1E-10	3.7E-9	8.1E-9	1.3E-6
160	7.8E-7	2.0E-10	1.8E-9	4.1E-9	7.0E-7
170	4.2E-7	-	9.1E-10	2.1E-9	3.7E-7
180	2.2E-7	-	4.5E-10	1.1E-9	2.0E-7
190	1.2E-7	-	2.2E-10	5.6E-10	1.1E-7
200	6.4E-8	-	1.1E-10	2.9E-10	5.7E-8
210	3.4E-8	-	-	1.5E-10	3.1E-8
220	1.8E-8	-	-	-	1.7E-8
230	1.0E-8	-	-	-	8.9E-9
240	5.4E-9	-	-	-	4.8E-9
250	2.9E-9	-	-	-	2.6E-9
260	1.6E-9	-	-	-	1.4E-9
270	8.5E-10	-	-	-	7.5E-10
280	4.6E-10	-	-	-	4.1E-10
290	2.5E-10	-	-	-	2.2E-10
300	1.3E-10	-	-	-	1.2E-10
